0, GPU-4e661fa1-3e25-6d32-031a-93932d4e09ec, NVIDIA GeForce RTX 5090, 0, 2, 32607
1, GPU-8438e8f9-bd71-df8c-6163-366060ea6eee, NVIDIA GeForce RTX 5090, 0, 2, 32607
