case_id,trajectory_id,iteration,nfp,n_base_coils,surface_name,target_s,accepted,solved_regular,native_global_qh,native_edge_shell_qh,equal_s_status,equal_s_area_qh,equal_s_raw_qh,equal_s_normal_rms,equal_s_normal_p95,equal_s_s_residual_rms,equal_s_root_residual_max,equal_s_root_valid,equal_s_area_ess,equal_s_wall_s,face_qh,face_iota,equal_s_iota
p107_37034_2_000001_step0075,p107_37034_2_000001,75,7,3,adaptive_edge,0.5477602232321358,True,True,0.01290079532080295,0.014757592504817469,ok,0.3335508565441376,2.35856072532941,5.000959441412947e-06,8.816718700852207e-06,1.2273766230065984e-15,3.3306690738754696e-16,True,0.9483816475829967,0.7647971771657467,4.083962307174953e-05,2.264195222249918,2.270437389612198
p107_37034_2_000001_step0100,p107_37034_2_000001,100,7,3,fixed_probe,0.4061312466770265,True,True,0.019531781552138822,nan,ok,0.28621973448051774,2.0238791516058723,3.1323479793296124e-06,5.65758589708588e-06,9.612254461833567e-16,2.7755575615628914e-16,True,0.9625621983333265,0.7773305028676987,0.00015726989228324192,1.901217493721884,1.9046095641823224
p107_37034_2_000001_step0100,p107_37034_2_000001,100,7,3,adaptive_edge,0.7322354339296776,True,True,0.019531781552138822,0.02193505913496275,ok,0.3733367597399277,2.6398895447831574,1.7419245001555283e-06,3.638914979197216e-06,1.3501777516546196e-15,4.440892098500626e-16,True,0.960365305220418,0.7665888853371143,0.00021269435308539592,1.9167855279676003,1.9224593341350555
p107_37034_2_000001_step0150,p107_37034_2_000001,150,7,3,fixed_probe,0.4061312466770265,True,True,0.022561112795064456,nan,ok,0.2770004644432756,1.9586890679966333,3.311501175155546e-06,6.49861099056359e-06,9.49961486086238e-16,2.7755575615628914e-16,True,0.9536949975638496,0.7739206217229366,0.00023322124024834266,2.1313405892981345,2.1357998030973975
p107_37034_2_000001_step0150,p107_37034_2_000001,150,7,3,adaptive_edge,0.7516408982613858,True,True,0.022561112795064456,0.027728618562006858,ok,0.3693413580437685,2.6116377884539737,2.5013228578416957e-06,5.021004485311479e-06,1.3303971971865067e-15,5.551115123125783e-16,True,0.9517305349270372,0.7727660797536373,0.0003316000975346992,2.149582585748444,2.156475156545639
p107_37034_2_000001_step0200,p107_37034_2_000001,200,7,3,fixed_probe,0.4061312466770265,True,True,0.026195310212099476,nan,ok,0.2685420674934928,1.8988791695850429,3.9501369103406325e-06,8.29363640892112e-06,9.338952749539415e-16,2.7755575615628914e-16,True,0.9446840373316714,0.7666483223438263,0.00023844923137131168,2.047467622621619,2.0494532575757085
p107_37034_2_000001_step0200,p107_37034_2_000001,200,7,3,adaptive_edge,0.7929157505794651,True,True,0.026195310212099476,0.03355918225698498,ok,0.3672248711751159,2.5966719662828077,3.7851233175020955e-06,7.319747429466009e-06,1.3455618336081993e-15,5.551115123125783e-16,True,0.9424564654445382,0.7776691280305386,0.00039902166302233853,2.0650377498828143,2.06817027926445
p107_37034_2_000003_step0000,p107_37034_2_000003,0,4,3,fixed_probe,0.2560727452547643,True,True,0.02715392155496384,nan,ok,0.21663180255071102,0.8931958037845308,5.459185594462497e-05,0.00010404471790271774,7.62476091047788e-16,1.6653345369377348e-16,True,0.9619385928436056,0.7751044817268848,0.00017471957217011282,1.403414139783311,1.4060793286437985
p107_37034_2_000003_step0000,p107_37034_2_000003,0,4,3,adaptive_edge,0.4001136644605692,True,True,0.02715392155496384,0.030131362456257048,ok,0.2514871768900843,1.0369081938062104,4.9619984842906276e-05,0.00010018606863927087,9.339798557902886e-16,2.7755575615628914e-16,True,0.9540654523177963,0.7736604511737823,0.00026325552781257387,1.4123718398573644,1.4225441217422485
p107_37034_2_000003_step0010,p107_37034_2_000003,10,4,3,fixed_probe,0.2560727452547643,True,True,0.010681558168643938,nan,ok,0.14010326074727308,0.5776605425544596,1.3927478325758007e-05,2.7842112735686287e-05,3.655178848667226e-14,2.370881269087022e-13,True,0.9418692519026236,0.7821541875600815,6.804475418902943e-05,1.4155385692119478,1.4211409996929194
p107_37034_2_000003_step0010,p107_37034_2_000003,10,4,3,adaptive_edge,0.4391830724278669,True,True,0.010681558168643938,0.01152780715406988,ok,0.17810962536310826,0.7343647983112856,1.874890459782757e-05,3.8908912575933685e-05,1.6420742820653787e-13,8.443801213786628e-13,True,0.9414672840398886,0.7755315415561199,8.203735905435102e-05,1.4208243088972348,1.4314830303192139
p107_37034_2_000003_step0025,p107_37034_2_000003,25,4,3,fixed_probe,0.2560727452547643,True,True,0.005135032122985341,nan,ok,0.12629563122865198,0.5207302276097885,1.2804170321077608e-05,2.4785888177063584e-05,2.63414209103507e-14,1.9478862967048372e-13,True,0.9268597252679341,0.7754171527922153,6.780672329909928e-06,1.4227319488029215,1.4290508464370277
p107_37034_2_000003_step0025,p107_37034_2_000003,25,4,3,adaptive_edge,0.43580704051979147,True,True,0.005135032122985341,0.0060259804733497485,ok,0.16521751852935798,0.6812092800989861,1.6657204679633868e-05,3.3595098455598925e-05,0.00014748676252827688,0.004122418027700414,False,0.9267019314393513,0.7758715413510799,1.0755085334653561e-05,1.4272982238140923,1.4405310153961182
p107_37034_2_000003_step0050,p107_37034_2_000003,50,4,3,fixed_probe,0.2560727452547643,True,True,0.002541365876573642,nan,ok,0.12019413862058036,0.49557312911278384,1.3166875436306743e-05,2.5229903058695692e-05,3.728903770155683e-14,2.824962486158711e-13,True,0.9086199784542162,0.7823328971862793,6.001938927470159e-07,1.478964086605621,1.4820999466742872
p107_37034_2_000003_step0050,p107_37034_2_000003,50,4,3,adaptive_edge,0.4066506960573279,True,True,0.002541365876573642,0.003342679833177832,ok,0.15276183309989766,0.6298531734338543,1.619568197411345e-05,3.2352615167080204e-05,0.00010912747181658686,0.0035614209964018317,False,0.9085484582048483,0.7687938772141933,1.1240575901755292e-06,1.4827490305510473,1.4957196712493896
p107_37034_2_000003_step0075,p107_37034_2_000003,75,4,3,fixed_probe,0.2560727452547643,True,True,0.001979108552085517,nan,ok,0.11783207141852482,0.4858340765439016,1.3565874351314332e-05,2.6670840422964027e-05,3.7702683407773223e-14,2.7805535651737046e-13,True,0.9053075807980567,0.7741122804582119,4.3963612328490647e-07,1.489390443732678,1.4932340479852726
p107_37034_2_000003_step0075,p107_37034_2_000003,75,4,3,adaptive_edge,0.40934075556847727,True,True,0.001979108552085517,0.002654478196959526,ok,0.15032902128879985,0.6198224333694476,1.64064465420467e-05,3.33162054799918e-05,7.513162745173305e-05,0.0028864498891436607,False,0.9052573908482836,0.7670364230871201,8.149672462970365e-07,1.493133699296149,1.5044781565666199
p107_37034_2_000003_step0100,p107_37034_2_000003,100,4,3,fixed_probe,0.2560727452547643,True,True,0.0016949198172528934,nan,ok,0.11704875034399664,0.48260436101484966,1.4052677576285936e-05,2.8168076026392215e-05,3.904976503920744e-14,2.7228219678931964e-13,True,0.9029888054894591,0.7915804162621498,3.886634807704666e-07,1.4975417456625792,1.500712565356515
p107_37034_2_000003_step0100,p107_37034_2_000003,100,4,3,adaptive_edge,0.406629102923868,True,True,0.0016949198172528934,0.0022960942172803424,ok,0.1488768255115278,0.6138348767906792,1.6680780379593407e-05,3.4195385990570026e-05,5.848080360110333e-05,0.00239908386526011,False,0.9029314152316259,0.778278049081564,7.292101355891018e-07,1.5012591560122008,1.5130515098571777
p107_37034_2_000003_step0150,p107_37034_2_000003,150,4,3,fixed_probe,0.2560727452547643,True,True,0.0013660610740847433,nan,ok,0.11757857762277199,0.484788894848574,1.5119095527562084e-05,3.039208513755164e-05,4.438764029047411e-14,3.0703217746008704e-13,True,0.9044698030385993,0.7782686688005924,2.3681285764025402e-07,1.5081659047218243,1.5111156158137817
p107_37034_2_000003_step0150,p107_37034_2_000003,150,4,3,adaptive_edge,0.40384326721217445,True,True,0.0013660610740847433,0.0018414360862117445,ok,0.1491295551311548,0.6148769077071234,1.8110441877218807e-05,3.724575651873511e-05,5.8325493901491694e-05,0.00245043664556277,False,0.9044089156807126,0.7750266045331955,4.4303434923392976e-07,1.5120688643574005,1.5247719287872314
p107_37034_2_000003_step0200,p107_37034_2_000003,200,4,3,fixed_probe,0.2560727452547643,True,True,0.0011990367478817996,nan,ok,0.11850898157432613,0.48862504861532374,1.5492877460590288e-05,3.158778966573196e-05,4.1075952926122554e-14,2.5002222514558525e-13,True,0.9063871393199564,0.7845005579292774,1.616282996304247e-07,1.497130837331765,1.5000061393825683
p107_37034_2_000003_step0200,p107_37034_2_000003,200,4,3,adaptive_edge,0.4052568047506909,True,True,0.0011990367478817996,0.001637462627738757,ok,0.1505796449561719,0.6208557812223024,1.8499899199293963e-05,3.794596801415079e-05,6.582969417198779e-05,0.0025644922686670624,False,0.9063144857518222,0.7839673794806004,3.598475972717972e-07,1.50112668812882,1.5131632089614868
p107_37034_2_000010_step0000,p107_37034_2_000010,0,2,2,fixed_probe,0.23835048747396692,True,True,0.0720747634163287,nan,ok,0.4504737649438298,1.0072899604946655,0.00010887909838338516,0.00021004346411042295,7.725482713183753e-16,1.6653345369377348e-16,True,0.864793103597212,0.7780323289334774,0.003942895257541769,0.7270274670686458,0.7302647191772462
p107_37034_2_000010_step0000,p107_37034_2_000010,0,2,2,adaptive_edge,0.37242263667807324,True,True,0.0720747634163287,0.07257171700241287,ok,0.4536267743119425,1.0143403037754588,0.0001296131409534991,0.0002518874203825532,0.0005591629637599489,0.013312361461256084,False,0.8641107088211047,0.7733235135674477,0.00400976791687089,0.7279593168281336,0.7386116981506348
p107_37034_2_000010_step0010,p107_37034_2_000010,10,2,2,fixed_probe,0.23835048747396692,False,True,0.034014812591151335,nan,ok,0.24339757569723108,0.5442535248176595,0.0005711015833841508,0.000703761598897139,0.0384839591591692,0.26525947582565435,False,0.7505665316364549,0.7783059105277061,0.000980685609090503,0.9975492404427125,0.9637784957885742
p107_37034_2_000010_step0010,p107_37034_2_000010,10,2,2,adaptive_edge,0.04818070945520431,True,True,0.034014812591151335,0.03464426191826802,ok,0.21601301138347515,0.4830197774778864,0.0007094906337898748,0.0011634726463347921,1.0138508394039288e-14,5.20278264914964e-14,True,0.7566636381380438,0.772425401955843,0.0008443541542167191,0.9833182538251605,0.8606021281288001
p107_37034_2_000010_step0025,p107_37034_2_000010,25,2,2,fixed_probe,0.23835048747396692,False,True,0.03401481259115142,nan,ok,0.24339757569723108,0.5442535248176595,0.0005711015833841508,0.000703761598897139,0.0384839591591692,0.26525947582565435,False,0.7505665316364549,0.7699368819594383,0.000980685609090503,0.9975492404427125,0.9637784957885742
p107_37034_2_000010_step0025,p107_37034_2_000010,25,2,2,adaptive_edge,0.04818070945520431,True,True,0.03401481259115142,0.03464426191826804,ok,0.21601301138347515,0.4830197774778864,0.0007094906337898748,0.0011634726463347921,1.0138508394039288e-14,5.20278264914964e-14,True,0.7566636381380438,0.763917088508606,0.0008443541542167191,0.9833182538251605,0.8606021281288001
p107_37034_2_000010_step0050,p107_37034_2_000010,50,2,2,fixed_probe,0.23835048747396692,False,True,0.034014812591151244,nan,ok,0.24339757569723108,0.5442535248176595,0.0005711015833841508,0.000703761598897139,0.0384839591591692,0.26525947582565435,False,0.7505665316364549,0.7892140224575996,0.000980685609090503,0.9975492404427125,0.9637784957885742
p107_37034_2_000010_step0050,p107_37034_2_000010,50,2,2,adaptive_edge,0.04818070945520431,True,True,0.034014812591151244,0.03464426191826797,ok,0.21601301138347515,0.4830197774778864,0.0007094906337898748,0.0011634726463347921,1.0138508394039288e-14,5.20278264914964e-14,True,0.7566636381380438,0.7641358971595764,0.0008443541542167191,0.9833182538251605,0.8606021281288001
p107_37034_2_000010_step0075,p107_37034_2_000010,75,2,2,fixed_probe,0.23835048747396692,False,True,0.03401481259115139,nan,ok,0.24339757569723108,0.5442535248176595,0.0005711015833841508,0.000703761598897139,0.0384839591591692,0.26525947582565435,False,0.7505665316364549,0.7758369371294975,0.000980685609090503,0.9975492404427125,0.9637784957885742
p107_37034_2_000010_step0075,p107_37034_2_000010,75,2,2,adaptive_edge,0.04818070945520431,True,True,0.03401481259115139,0.034644261918268,ok,0.21601301138347515,0.4830197774778864,0.0007094906337898748,0.0011634726463347921,1.0138508394039288e-14,5.20278264914964e-14,True,0.7566636381380438,0.7614020332694054,0.0008443541542167191,0.9833182538251605,0.8606021281288001
p107_37034_2_000010_step0100,p107_37034_2_000010,100,2,2,fixed_probe,0.23835048747396692,False,True,0.034014812591151224,nan,ok,0.24339757569723108,0.5442535248176595,0.0005711015833841508,0.000703761598897139,0.0384839591591692,0.26525947582565435,False,0.7505665316364549,0.7776957154273987,0.000980685609090503,0.9975492404427125,0.9637784957885742
p107_37034_2_000010_step0100,p107_37034_2_000010,100,2,2,adaptive_edge,0.04818070945520431,True,True,0.034014812591151224,0.03464426191826795,ok,0.21601301138347515,0.4830197774778864,0.0007094906337898748,0.0011634726463347921,1.0138508394039288e-14,5.20278264914964e-14,True,0.7566636381380438,0.7627691328525543,0.0008443541542167191,0.9833182538251605,0.8606021281288001
p107_37034_2_000010_step0150,p107_37034_2_000010,150,2,2,fixed_probe,0.23835048747396692,False,True,0.0340148125911513,nan,ok,0.24339757569723108,0.5442535248176595,0.0005711015833841508,0.000703761598897139,0.0384839591591692,0.26525947582565435,False,0.7505665316364549,0.7695734836161137,0.000980685609090503,0.9975492404427125,0.9637784957885742
p107_37034_2_000010_step0150,p107_37034_2_000010,150,2,2,adaptive_edge,0.04818070945520431,True,True,0.0340148125911513,0.03464426191826807,ok,0.21601301138347515,0.4830197774778864,0.0007094906337898748,0.0011634726463347921,1.0138508394039288e-14,5.20278264914964e-14,True,0.7566636381380438,0.7595895975828171,0.0008443541542167191,0.9833182538251605,0.8606021281288001
p107_37034_2_000010_step0200,p107_37034_2_000010,200,2,2,fixed_probe,0.23835048747396692,False,True,0.03401481259115129,nan,ok,0.24339757569723108,0.5442535248176595,0.0005711015833841508,0.000703761598897139,0.0384839591591692,0.26525947582565435,False,0.7505665316364549,0.770970530807972,0.000980685609090503,0.9975492404427125,0.9637784957885742
p107_37034_2_000010_step0200,p107_37034_2_000010,200,2,2,adaptive_edge,0.04818070945520431,True,True,0.03401481259115129,0.03464426191826804,ok,0.21601301138347515,0.4830197774778864,0.0007094906337898748,0.0011634726463347921,1.0138508394039288e-14,5.20278264914964e-14,True,0.7566636381380438,0.7936250679194927,0.0008443541542167191,0.9833182538251605,0.8606021281288001
p107_37034_2_000013_step0000,p107_37034_2_000013,0,3,2,fixed_probe,0.24846588270629408,True,True,0.06328563332647894,nan,ok,0.3922441752405335,1.2403849926943102,1.7713089519476814e-05,3.5984168806580435e-05,7.203539867748416e-14,3.8652414602324825e-13,True,0.9203134763607074,0.7729801833629608,0.001827567529082095,1.0879661516706232,1.0884768010368346
p107_37034_2_000013_step0000,p107_37034_2_000013,0,3,2,adaptive_edge,0.38822794172858444,True,True,0.06328563332647894,0.06380377682353129,ok,0.4013697957784107,1.269242738656413,1.7813001357667905e-05,3.3672784535212774e-05,1.0558051383799045e-15,2.7755575615628914e-16,True,0.9191835395293565,0.7637681253254414,0.001822037517115303,1.0906472130582694,1.0967862010002136
p107_37034_2_000013_step0010,p107_37034_2_000013,10,3,2,fixed_probe,0.24846588270629408,True,True,0.03164628499595881,nan,ok,0.21934328492278812,0.6936243698192806,1.8813229639483716e-05,3.556816102871496e-05,2.695813174028799e-14,1.7397194795876203e-13,True,0.8830491368263542,0.7753896079957485,0.0003589515196421528,1.0707183024248301,1.0726173147173101
p107_37034_2_000013_step0010,p107_37034_2_000013,10,3,2,adaptive_edge,0.3841019424314723,True,True,0.03164628499595881,0.032315524814294616,ok,0.23242660285108643,0.7349974538248187,2.3607536826382917e-05,3.98596944771786e-05,0.00010218425387762161,0.0037601156134611236,False,0.883082528017437,0.7762417905032635,0.0003617243661753832,1.0733358402975823,1.0838038921356201
p107_37034_2_000013_step0025,p107_37034_2_000013,25,3,2,fixed_probe,0.24846588270629408,True,True,0.026250864388284362,nan,ok,0.18845201787222773,0.595937606130998,1.904901855697849e-05,3.741892212373465e-05,3.761891679561803e-14,3.2923663795259017e-13,True,0.8659914964130392,0.7753842696547508,0.0001651760942190115,1.0742352540021811,1.0736360649418542
p107_37034_2_000013_step0025,p107_37034_2_000013,25,3,2,adaptive_edge,0.3546184384574853,True,True,0.026250864388284362,0.027006307061039684,ok,0.19994613117893026,0.6322851838642274,2.40524192005968e-05,4.238177069620629e-05,1.4497183881248172e-05,0.0007586018824935481,False,0.8659336950807517,0.7692125216126442,0.00016759977534178719,1.0762386435383928,1.0844971537590027
p107_37034_2_000013_step0050,p107_37034_2_000013,50,3,2,fixed_probe,0.24846588270629408,True,True,0.011453960171245838,nan,ok,0.11264724572746658,0.3562218686434655,1.6214643257333403e-05,2.7833080937219962e-05,3.661308359568737e-14,2.7380875344817923e-13,True,0.8426928197852044,0.7678248472511768,2.7506563181925388e-05,1.1003711463696668,1.0981108227399323
p107_37034_2_000013_step0050,p107_37034_2_000013,50,3,2,adaptive_edge,0.3166967090316002,True,True,0.011453960171245838,0.01203074824066783,ok,0.12238851673013924,0.3870264723168633,1.7367645881268958e-05,2.844359766213016e-05,0.00032765867648122557,0.00845863626348653,False,0.8427971727950172,0.7707658968865871,2.776503706362559e-05,1.1013380863012812,1.1061915457248688
p107_37034_2_000013_step0075,p107_37034_2_000013,75,3,2,fixed_probe,0.24846588270629408,True,True,0.005011357189128001,nan,ok,0.09167534002591823,0.28990287975230133,1.897417490591423e-05,2.8409656215449925e-05,6.395064415144331e-14,5.316580509173718e-13,True,0.8197918176433093,0.7679206877946854,4.061163657559746e-06,1.122706294917264,1.1201537292495467
p107_37034_2_000013_step0075,p107_37034_2_000013,75,3,2,adaptive_edge,0.2788596448167414,True,True,0.005011357189128001,0.005973039988727749,ok,0.09696182547975844,0.3066202146037853,1.931016556087032e-05,2.874578988784578e-05,0.0003579201969949212,0.009364863220986008,False,0.820033882186278,0.7670610770583153,4.466217460338676e-06,1.1231699284092735,1.1251105070114136
p107_37034_2_000013_step0100,p107_37034_2_000013,100,3,2,fixed_probe,0.24846588270629408,True,True,0.0038302452504483378,nan,ok,0.08812040013423963,0.2786611727496046,1.857950916142388e-05,2.79903441166103e-05,5.3367826118241665e-14,4.1111558601869547e-13,True,0.8234001534973076,0.7665224932134151,3.3258938328197346e-06,1.1143757840668316,1.1137102159717365
p107_37034_2_000013_step0100,p107_37034_2_000013,100,3,2,adaptive_edge,0.2897256996186277,True,True,0.0038302452504483378,0.004835691804262273,ok,0.09518328478991094,0.30099597511258,1.9025132320524853e-05,2.832905991157885e-05,0.0005079288428951062,0.013184105690062398,False,0.8237441475972286,0.7803504765033722,3.873054505532202e-06,1.114969024784799,1.1145495921373367
p107_37034_2_000013_step0150,p107_37034_2_000013,150,3,2,fixed_probe,0.24846588270629408,True,True,0.0031118461283355064,nan,ok,0.08534227988045652,0.26987598513380495,1.707815999585143e-05,2.589957483820199e-05,4.0646598382540094e-14,3.078370891529403e-13,True,0.8244918614303088,0.7655940316617489,2.798332618889608e-06,1.1075142679097179,1.1042348628059306
p107_37034_2_000013_step0150,p107_37034_2_000013,150,3,2,adaptive_edge,0.2986304614057667,True,True,0.0031118461283355064,0.004083480769164597,ok,0.09377359655547973,0.296538149501036,1.7498346036950376e-05,2.642522978273878e-05,0.0004910452288791452,0.012520926838869628,False,0.8247752656718753,0.7802256308495998,3.412678603480054e-06,1.1081671119504697,1.113294780254364
p107_37034_2_000013_step0200,p107_37034_2_000013,200,3,2,fixed_probe,0.24846588270629408,True,True,0.0025372018639207815,nan,ok,0.08360483553895644,0.26438170370689335,1.7527903268341342e-05,2.7565543914666014e-05,4.4938456387690087e-14,3.2659985826910543e-13,True,0.8251211738847659,0.7681230902671814,2.1983201290528577e-06,1.1120610460873903,1.1089874940730269
p107_37034_2_000013_step0200,p107_37034_2_000013,200,3,2,adaptive_edge,0.30130118807429335,True,True,0.0025372018639207815,0.003351940862591172,ok,0.09230102103389433,0.2918814568262158,1.776068346611493e-05,2.81874593818892e-05,0.000494829821802757,0.012760329421074468,False,0.8253795012792321,0.7698399424552917,2.736971933095977e-06,1.1126827687023266,1.1173007190227509
p107_37034_2_000016_step0000,p107_37034_2_000016,0,5,4,fixed_probe,0.26617424721359967,True,True,0.03766569762833196,nan,ok,0.29938291605017003,1.5265593309761276,1.1300858162497549e-05,2.2025288383359788e-05,8.689510233751418e-16,2.220446049250313e-16,True,0.9475290043129834,0.779753178358078,0.00022099267662785727,1.4811928224254902,1.4833022903900148
p107_37034_2_000016_step0000,p107_37034_2_000016,0,5,4,adaptive_edge,0.41589726127124943,True,True,0.03766569762833196,0.038448774897538264,ok,0.33357701359242437,1.7009157015937773,1.3802772447184688e-05,2.5983294124182453e-05,1.0783518192981869e-15,2.7755575615628914e-16,True,0.9468139804306069,0.7709258235991001,0.00022991687054007705,1.4876953780656814,1.4982162714004517
p107_37034_2_000016_step0010,p107_37034_2_000016,10,5,4,fixed_probe,0.26617424721359967,True,True,0.017221184495487225,nan,ok,0.21688447207112208,1.1058981552859208,1.3748112852912217e-05,2.6033848552986536e-05,5.6703377518886607e-14,3.464450948342801e-13,True,0.9424556291273755,0.7820190005004406,4.188759635668514e-05,1.4128565095242354,1.4126356846099013
p107_37034_2_000016_step0010,p107_37034_2_000016,10,5,4,adaptive_edge,0.3903447027363567,True,True,0.017221184495487225,0.017928677817540446,ok,0.25477596361936045,1.2991076100895242,1.718454096003848e-05,3.210393820976639e-05,1.0406009560104204e-15,2.220446049250313e-16,True,0.942076117163107,0.7648751251399517,4.584218239398098e-05,1.4177490045292813,1.42774897813797
p107_37034_2_000016_step0025,p107_37034_2_000016,25,5,4,fixed_probe,0.26617424721359967,True,True,0.004847102971759096,nan,ok,0.19031138454878746,0.9704014634731275,1.4944268455031191e-05,2.891088948299967e-05,6.181692723133604e-14,3.61710661422876e-13,True,0.9338616732642995,0.7696369327604771,5.552067569126637e-06,1.426312870500649,1.4246404073058108
p107_37034_2_000016_step0025,p107_37034_2_000016,25,5,4,adaptive_edge,0.3731566253454872,True,True,0.004847102971759096,0.006341739948348879,ok,0.22673258625273807,1.1561138816700705,1.7714366018741795e-05,3.4088850535804875e-05,1.037185856783127e-15,2.220446049250313e-16,True,0.9334743097265638,0.7649554274976254,8.279051663242108e-06,1.430499177350376,1.4396397471427917
p107_37034_2_000016_step0050,p107_37034_2_000016,50,5,4,fixed_probe,0.26617424721359967,True,True,0.0030075238483862274,nan,ok,0.18006266051327952,0.9181430196266452,1.2670995757599723e-05,2.446566283762698e-05,4.148578948526953e-14,2.5807134207411764e-13,True,0.9277846759805848,0.7895671650767326,1.7194163566862522e-06,1.4002177215297145,1.4015021448362128
p107_37034_2_000016_step0050,p107_37034_2_000016,50,5,4,adaptive_edge,0.39673454627990307,True,True,0.0030075238483862274,0.0040013680357483565,ok,0.22098854728794556,1.1268249149017564,1.4629405645041728e-05,2.820176573670843e-05,6.739132729220329e-05,0.002250839774891711,False,0.9274251069811137,0.7756377346813679,2.8080352152794167e-06,1.4040527817377186,1.4093483686447144
p107_37034_2_000016_step0075,p107_37034_2_000016,75,5,4,fixed_probe,0.26617424721359967,True,True,0.0022166463643502623,nan,ok,0.17282533308981254,0.8812397458681269,8.589568664808968e-06,1.6200920024407963e-05,2.035857059670052e-14,1.1574075031717257e-13,True,0.9266360371391076,0.7782191261649132,7.439122361801734e-07,1.416439463537479,1.4192654879641604
p107_37034_2_000016_step0075,p107_37034_2_000016,75,5,4,adaptive_edge,0.42503006448480507,True,True,0.0022166463643502623,0.0030991507398102835,ok,0.21945672658162244,1.1190141312288893,9.600020820317195e-06,1.8834486771024465e-05,0.00010560678012895535,0.0035821011669471825,False,0.9263199589827121,0.7823920547962189,1.3813571837509333e-06,1.4201780537566213,1.4299194812774658
p107_37034_2_000016_step0100,p107_37034_2_000016,100,5,4,fixed_probe,0.26617424721359967,True,True,0.0018469588262802585,nan,ok,0.1685857958300262,0.8596222626518727,6.796296541731608e-06,1.3751385990387447e-05,1.617943523758526e-14,6.894484982922222e-14,True,0.927647310545694,0.7852562181651592,4.2646324728316104e-07,1.457531685278682,1.461925715319522
p107_37034_2_000016_step0100,p107_37034_2_000016,100,5,4,adaptive_edge,0.4392521533990921,True,True,0.0018469588262802585,0.0025619219381279707,ok,0.2174507035319227,1.108785380553753,7.328453912733054e-06,1.4536145704513585e-05,1.3995574363224042e-13,6.084022174945858e-13,True,0.9273668374327079,0.7757427059113979,8.031676976794612e-07,1.4614412093862355,1.4709004759788513
p107_37034_2_000016_step0150,p107_37034_2_000016,150,5,4,fixed_probe,0.26617424721359967,True,True,0.001445658065827807,nan,ok,0.16259827351859318,0.8290917695478035,6.221098845894475e-06,1.3754176534832058e-05,1.42092447584799e-14,6.505906924303417e-14,True,0.9265350248699471,0.7716305404901505,2.312768205161313e-07,1.501725946195394,1.5076208144256227
p107_37034_2_000016_step0150,p107_37034_2_000016,150,5,4,adaptive_edge,0.47030381928058074,True,True,0.001445658065827807,0.0020075126379322187,ok,0.21689932285719682,1.105973879733908,5.841517456671581e-06,1.185477578824729e-05,2.8490655353642356e-05,0.001389363487656503,False,0.9262810080104482,0.7660563699901104,5.047631341352697e-07,1.5059730246508702,1.5164839625358582
p107_37034_2_000016_step0200,p107_37034_2_000016,200,5,4,fixed_probe,0.26617424721359967,True,True,0.0011874027751064792,nan,ok,0.15716729564994839,0.8013991074176933,6.371019178852502e-06,1.4272872906901582e-05,1.1599766905630173e-14,4.4353409833775004e-14,True,0.9235822562164143,0.7703914977610111,1.3165927261556297e-07,1.5457841073800782,1.5522434358314596
p107_37034_2_000016_step0200,p107_37034_2_000016,200,5,4,adaptive_edge,0.48187413159656567,True,True,0.0011874027751064792,0.0016502136118796953,ok,0.2121511434601829,1.081762820334495,4.815961410133054e-06,9.237754504142008e-06,6.598975272223163e-06,0.0004223029305034376,False,0.9233638657618527,0.7680625803768635,2.890407476636197e-07,1.549888592242213,1.5607705116271973
p107_37034_2_000017_step0000,p107_37034_2_000017,0,4,3,fixed_probe,0.4046335759455023,True,True,0.04001892697028008,nan,ok,0.2791197047420249,1.1508400248425832,1.8054065665227355e-05,3.411274534533005e-05,9.494992742632466e-16,2.7755575615628914e-16,True,0.9274420680559847,0.7631972469389439,0.0010326228707520574,1.7212261460248164,1.7232164016952516
p107_37034_2_000017_step0000,p107_37034_2_000017,0,4,3,adaptive_edge,0.6322399624148473,True,True,0.04001892697028008,0.04244655385599375,ok,0.3052040131429041,1.2583883835505942,2.185938811260356e-05,4.153573214540245e-05,0.0005320244391978616,0.011966259421961278,False,0.9250865260419328,0.7718522995710373,0.0010800619597010287,1.7331066152096597,1.7460030913352966
p107_37034_2_000017_step0010,p107_37034_2_000017,10,4,3,fixed_probe,0.4046335759455023,True,True,0.011986816830357648,nan,ok,0.13909444169917634,0.5735010750620216,9.872358785441691e-06,1.961600261745605e-05,1.1058090010378014e-15,2.220446049250313e-16,True,0.875690062611038,0.7768598347902298,2.994502713640616e-05,1.6516391668620733,1.646784921771443
p107_37034_2_000017_step0010,p107_37034_2_000017,10,4,3,adaptive_edge,0.4971839121826622,True,True,0.011986816830357648,0.012879013063926048,ok,0.15086649148945153,0.6220384797773566,9.037267388947924e-06,1.7429389269624268e-05,1.2407417907104623e-15,3.3306690738754696e-16,True,0.8757280384294672,0.7643066085875034,3.178927725883266e-05,1.6523205101499034,1.6621199250221252
p107_37034_2_000017_step0025,p107_37034_2_000017,25,4,3,fixed_probe,0.4046335759455023,True,True,0.006904997322947864,nan,ok,0.12283552093063599,0.5064638273747811,1.283436721691573e-05,2.5702314508319946e-05,0.002029652860581712,0.030599437816028308,False,0.8315922628593484,0.7878429070115089,7.428486711115588e-06,1.7106313121153336,1.7162769436836243
