0, GPU-1dd16a80-79f9-3282-7c37-9cf5acde8054, NVIDIA GeForce RTX 5090, 0, 2, 32607
1, GPU-a50fc4b8-0d9f-852b-1638-bc0fa8ce518e, NVIDIA GeForce RTX 5090, 0, 2, 32607
