0, GPU-60628b9c-db2a-7f30-1567-ee7dfad73ded, NVIDIA GeForce RTX 5090, 0, 2, 32607
1, GPU-66181a72-5585-4889-586c-88a15a66a913, NVIDIA GeForce RTX 5090, 0, 2, 32607
