0, GPU-13a06a15-7056-966c-27cc-6e90de57bbce, NVIDIA GeForce RTX 5090, 0, 2, 32607
1, GPU-cf494eb0-75ce-c2f1-dcab-20bff37ac2ef, NVIDIA GeForce RTX 5090, 0, 2, 32607
