0, GPU-4e661fa1-3e25-6d32-031a-93932d4e09ec, NVIDIA GeForce RTX 5090, 0, 2, 32607
1, GPU-8438e8f9-bd71-df8c-6163-366060ea6eee, NVIDIA GeForce RTX 5090, 0, 2, 32607
2, GPU-ccaa3609-6aa3-954c-c54e-057ccdbbb739, NVIDIA GeForce RTX 5090, 0, 2, 32607
3, GPU-5718e267-bcc6-dc21-3145-d4773f5802a3, NVIDIA GeForce RTX 5090, 1, 2, 32607
