0, GPU-60628b9c-db2a-7f30-1567-ee7dfad73ded, NVIDIA GeForce RTX 5090, 1, 2, 32607
1, GPU-c1c8b712-b607-abcc-dd5c-7d8aa95eb82a, NVIDIA GeForce RTX 5090, 0, 2, 32607
2, GPU-d4625737-0819-cab4-f381-c25a4d8d29d2, NVIDIA GeForce RTX 5090, 0, 2, 32607
3, GPU-66181a72-5585-4889-586c-88a15a66a913, NVIDIA GeForce RTX 5090, 0, 2, 32607
