rk4_steps,learning_rate,step,score,score_delta,g_dot_update,gradient_update_cosine,consecutive_gradient_cosine,step_rms,arc_length,surface_level
64,0.003,101,90.5588623533495,-0.009499131884425083,0.020167241637100423,0.623179218049986,0.9960860935005417,0.001237382677944842,0.18798157315990544,0.25
64,0.003,102,90.53611323605604,-0.022749117293457743,0.020076020876241444,0.6183624796468828,0.9725874915788878,0.001253915471745367,0.1892354886316508,0.25
64,0.003,103,90.54306962905817,0.00695639300212747,0.019344708427200215,0.6302023724133408,0.9908073860458111,0.0011843557155155288,0.19041984434716633,0.25
64,0.003,104,90.53901900900185,-0.004050620056318621,0.019491683305000014,0.6398467128490921,0.9851550632212934,0.001173068211347494,0.19159291255851382,0.25
64,0.003,105,90.5352831193403,-0.0037358896615415915,0.019826469412397674,0.6430290517619537,0.9865729169801954,0.0011613720858599148,0.19275428464437375,0.25
64,0.003,106,90.53534301289609,5.989355578606137e-05,0.01976879657263322,0.6507013622526373,0.9870702442405772,0.0011535309212214874,0.19390781556559522,0.25
64,0.003,107,90.49448452690135,-0.04085848599474673,0.019817070509192618,0.6533215597245565,0.9672670521512352,0.0011633368733024625,0.1950711524388977,0.25
64,0.003,108,90.47031971701576,-0.024164809885590444,0.019948184671458355,0.6458188046978798,0.968283036504565,0.0011717446244012453,0.19624289706329895,0.25
64,0.003,109,90.4958673317804,0.02554761476464762,0.019494052236859648,0.6489817682152522,0.9883567416794442,0.0011634503380121687,0.1974063474013111,0.25
64,0.003,110,90.46771898054794,-0.028148351232459845,0.019522161404053502,0.6459483932131636,0.9886581027593915,0.0011701438519454222,0.19857649125325652,0.25
64,0.003,111,90.42659303438295,-0.04112594616499621,0.019674102406406248,0.647349935763659,0.9692399792741285,0.0011750038487024473,0.19975149510195897,0.25
64,0.003,112,90.41453140702957,-0.01206162735337557,0.02013070886069651,0.6427777403729207,0.889608177190379,0.0011888387897632077,0.20094033389172217,0.25
64,0.003,113,90.42073402996166,0.0062026229320935045,0.0214357459766054,0.6645906008455189,0.8804880280533398,0.0012090119209193695,0.20214934581264155,0.25
64,0.003,114,90.4255738024032,0.004839772441542323,0.01985272681534348,0.6395045725150149,0.9993960425907739,0.0011721769949774605,0.203321522807619,0.25
64,0.003,115,90.43036571034148,0.004791907938269446,0.020648549614444265,0.6424362817638684,0.9510228383026162,0.0012176423104926423,0.20453916511811165,0.25
64,0.003,116,90.37936704694981,-0.05099866339166681,0.021450451767839093,0.6397620597861429,0.9724971899638298,0.0012999538842862531,0.2058391190023979,0.25
64,0.003,117,90.37764456703903,-0.0017224799107822264,0.019617394010283853,0.6247112923619411,0.999908522497214,0.0012299039028957513,0.20706902290529366,0.25
64,0.003,118,90.33500649146121,-0.04263807557781263,0.019832755615177354,0.6356360047823396,0.9857681826562351,0.0012199078926611146,0.20828893079795477,0.25
64,0.003,119,90.32972836457651,-0.005278126884704193,0.01962775967247259,0.6399714217920583,0.960980342395076,0.0011930417166104226,0.20948197251456518,0.25
64,0.003,120,90.32130475334817,-0.00842361122833779,0.019922624554905802,0.6514735051613728,0.9270080313322773,0.0012042155979049747,0.21068618811247017,0.25
64,0.003,121,90.29174532156651,-0.029559431781663648,0.02012110068650019,0.6416911821744766,0.9393491621180448,0.0011963037258799689,0.21188249183835015,0.25
64,0.003,122,90.26100627071838,-0.030739050848126226,0.019484672845112648,0.6509178825613791,0.9958740678130398,0.0011956430726872966,0.21307813491103744,0.25
64,0.003,123,90.23386596939412,-0.027140301324266147,0.019651241078220007,0.6481114023808069,0.932807333057418,0.0012193697598963603,0.2142975046709338,0.25
64,0.003,124,90.24735421089439,0.013488241500269282,0.020751965449641616,0.6421366188493586,0.9188924912671823,0.0012372138933588717,0.21553471856429268,0.25
64,0.003,125,87.25465337706737,-2.9927008338270156,0.01919468514151582,0.6459122680258176,0.8881687147968904,0.0012103709062885777,0.21674508947058127,0.16
64,0.003,126,87.25061175821608,-0.004041618851289286,0.017530216578745136,0.6294241532655909,0.9482031068277897,0.001151473280401799,0.21789656275098307,0.16
64,0.003,127,87.23338876923296,-0.017222988983121468,0.017171585863003408,0.631719932203111,0.9522183361994586,0.0011637699445755678,0.21906033269555863,0.16
64,0.003,128,87.21746207302915,-0.015926696203806046,0.01652569184522696,0.6420602423200434,0.9156367942028166,0.0011029656502572886,0.2201632983458159,0.16
64,0.003,129,87.1823075437656,-0.03515452926355067,0.014937250783427017,0.6471348859360954,0.9980737242097256,0.0010584375219324837,0.2212217358677484,0.16
64,0.003,130,87.20823015682682,0.02592261306121202,0.014922368052291704,0.6525492417104233,0.9512800399428802,0.0010674870151902037,0.22228922288293862,0.16
64,0.003,131,87.17462958313321,-0.033600573693604474,0.014666824636181562,0.6394881637292499,0.9578375991470263,0.001053306114329915,0.22334252899726853,0.16
64,0.003,132,87.21022939188185,0.03559980874864266,0.014496271567374418,0.6496246962930962,0.9437465634868485,0.00105737461276955,0.2243999036100381,0.16
64,0.003,133,87.21685706289864,0.006627671016786962,0.01478857146715511,0.638841419777606,0.9331978576757982,0.0010568403836994623,0.22545674399373755,0.16
64,0.003,134,87.19052405365565,-0.026333009242989647,0.014530805863040064,0.6510556712218888,0.9798829984706997,0.0010578850222328449,0.2265146290159704,0.16
64,0.003,135,87.19740732987623,0.006883276220577272,0.014542711167407286,0.6452623908568809,0.951437792600584,0.0010746803727564968,0.22758930938872687,0.16
64,0.003,136,87.09183330365539,-0.105574026220836,0.01511714997570903,0.6341762025472523,0.9246551891385094,0.0011137171716389552,0.22870302656036584,0.16
64,0.003,137,87.09452344032553,0.002690136670139509,0.014278515061976419,0.6353111321878683,0.952566605106221,0.001057612942501463,0.2297606395028673,0.16
64,0.003,138,87.07272306843484,-0.021800371890691395,0.014831371342698026,0.6550940382770386,0.8982323757975963,0.0010799299749212233,0.23084056947778853,0.16
64,0.003,139,87.09759993703123,0.02487686859639382,0.014489155926099404,0.6333216562274973,0.9123721041414647,0.0010895110333446556,0.23193008051113317,0.16
64,0.003,140,87.19751095051012,0.09991101347888787,0.014471168829576088,0.6463234720762158,0.9108840191562413,0.0010792120737127605,0.23300929258484593,0.16
64,0.003,141,87.18879518173497,-0.008715768775147126,0.014953940812664691,0.6306555228561302,0.9287644445584022,0.0011264733739658483,0.23413576595881178,0.16
64,0.003,142,87.15573689365539,-0.03305828807958733,0.01458648447692101,0.6363126339398205,0.9559845898902669,0.0010782611439755917,0.23521402710278735,0.16
64,0.003,143,87.16680221206101,0.011065318405627522,0.0150722635435876,0.6545095412335146,0.8970045376229566,0.0010989614325558241,0.2363129885353432,0.16
64,0.003,144,87.08763285113227,-0.07916936092874494,0.014675174903049228,0.633580177662059,0.91360801317285,0.0011004828795588087,0.237413471414902,0.16
64,0.003,145,87.04782704874563,-0.039805802386638334,0.014659879523638496,0.6483020377471562,0.9107731390206871,0.0010878847909600122,0.238501356205862,0.16
64,0.003,146,87.14104196013922,0.09321491139358784,0.015197240582470415,0.6336376523499505,0.9286046828963473,0.0011348589704926278,0.2396362151763546,0.16
64,0.003,147,87.02359126683517,-0.11745069330405045,0.014771167891493103,0.6376196478988855,0.9703898328683052,0.0010884882109456452,0.24072470338730026,0.16
64,0.003,148,87.12933555285115,0.10574428601597674,0.014537910943122016,0.6387723591479076,0.9653070846114956,0.0010892251735042046,0.24181392856080447,0.16
64,0.003,149,87.02636244063662,-0.10297311221452787,0.015480659539846757,0.6550227801601972,0.8914904833029638,0.0011199484365614872,0.24293387699736596,0.16
64,0.003,150,87.01668984877699,-0.009672591859626323,0.015300422932671176,0.6392651200372865,0.9698984488325523,0.0011226182957770683,0.24405649529314302,0.16
64,0.003,151,87.10057405994118,0.08388421116418954,0.01494673478858826,0.6363742986054999,0.9960006591871416,0.0011211269583363572,0.24517762225147938,0.16
64,0.003,152,86.98947131192205,-0.11110274801913533,0.01501309979801593,0.6320112993568164,0.9772240929256037,0.00113451865623519,0.24631214090771456,0.16
64,0.003,153,87.01049240480481,0.021021092882762105,0.015359555964952061,0.6364094607056908,0.9329470733838643,0.0011235381687741278,0.2474356790764887,0.16
64,0.003,154,87.00658608564696,-0.003906319157849225,0.015652145528374534,0.6476817505531969,0.9989876713767611,0.0011287897864752743,0.24856446886296396,0.16
64,0.003,155,87.00624387324083,-0.0003422124061245313,0.016366877023898378,0.6378529657374046,0.9277395745866664,0.0012051903867750938,0.24976965924973907,0.16
64,0.003,156,87.04098715837985,0.034743285139015256,0.015299163765378961,0.6379415400685979,0.9997762036297769,0.0011166982021776758,0.25088635745191673,0.16
64,0.003,157,86.975753184163,-0.06523397421685218,0.01594071937339569,0.64841985086726,0.973374832731978,0.0011438312361823659,0.2520301886880991,0.16
64,0.003,158,86.94793536944817,-0.027817814714822475,0.015413455816255996,0.6388653077530522,0.9996864224556697,0.0011394411449393658,0.2531696298330385,0.16
64,0.003,159,87.00860004317146,0.06066467372328077,0.015711474547307133,0.6359484755194562,0.9712554176373156,0.0011619935269260961,0.25433162335996456,0.16
64,0.003,160,87.00376136795478,-0.004838675216674915,0.01663539201684378,0.647451989493486,0.9313514595019163,0.0011826788940670259,0.2555143022540316,0.16
64,0.003,161,86.94598501596735,-0.05777635198742814,0.015819663743412815,0.6420814330783345,0.9994453657289855,0.0011337259832260556,0.25664802823725763,0.16
64,0.003,162,86.93361510884657,-0.012369907120785228,0.016409882364814256,0.6492165762849285,0.9330958219572798,0.0011575379817106858,0.25780556621896833,0.16
64,0.003,163,86.95620026810657,0.022585159260003707,0.016911964127315087,0.6525821836383704,0.9708031161777574,0.0011780862280603194,0.25898365244702864,0.16
64,0.003,164,86.90655342965772,-0.04964683844885087,0.016300503431645873,0.6445453584492542,0.9767067383580178,0.0011725770359099171,0.26015622948293854,0.16
64,0.003,165,86.92242585325752,0.015872423599802232,0.016443938370405198,0.6463121051221212,0.999466606528827,0.0011639083291192461,0.26132013781205776,0.16
64,0.003,166,86.90558249833477,-0.016843354922755793,0.016877149616495904,0.6473377185678529,0.9333338205617304,0.0011870311982114484,0.2625071690102692,0.16
64,0.003,167,86.90054261068771,-0.0050398876470580944,0.017515746977379787,0.6538130441132487,0.970812427979391,0.0012006835025694786,0.2637078525128387,0.16
64,0.003,168,86.91021658030797,0.00967396962026612,0.016953998704257574,0.6454478191279615,0.9738495733716399,0.001200940737576108,0.2649087932504148,0.16
64,0.003,169,86.87365518864998,-0.03656139165799743,0.01678855290287415,0.648130871483457,0.9548409960757017,0.0011699298816714243,0.2660787231320862,0.16
64,0.003,170,86.85879675716475,-0.014858431485222923,0.018638436775150105,0.6704298920326522,0.8960675108312588,0.0012096759938954563,0.2672883991259816,0.16
64,0.003,171,86.8455008451764,-0.013295911988350895,0.017757997547780884,0.6580389055410589,0.9349599846980705,0.001201965292409509,0.26849036441839114,0.16
64,0.003,172,86.80357965004457,-0.041921195131834565,0.017024383652999645,0.6524399588791722,0.9772178114736293,0.0011713987688162437,0.26966176318720736,0.16
64,0.003,173,86.81216245739459,0.008582807350023813,0.017471637706270082,0.6546739314271832,0.978991748149751,0.0011992205869663817,0.2708609837741737,0.16
64,0.003,174,86.80811700841488,-0.004045448979709931,0.017841789321014052,0.6522121562937454,0.9754122265919063,0.0012119995242148955,0.27207298329838864,0.16
64,0.003,175,86.76945113927974,-0.03866586913514425,0.017918161381310728,0.648373705133984,0.9996848497023985,0.0012328648881670386,0.2733058481865557,0.16
64,0.003,176,86.76920598432699,-0.00024515495275068133,0.018266830185561356,0.6438868511034065,0.9770050706005574,0.001264879748765263,0.27457072793532095,0.16
64,0.003,177,86.76374437546959,-0.0054616088574022115,0.018161514944821995,0.6440466440209006,0.9993014079448151,0.0012419014548311672,0.2758126293901521,0.16
64,0.003,178,86.7480357510456,-0.015708624423979245,0.01868840900915565,0.6492155486203705,0.9533690838425983,0.001255774267352246,0.27706840365750435,0.16
64,0.003,179,86.7377670055069,-0.010268745538709823,0.020890605105356095,0.667677322268788,0.8976956507267401,0.0012991457075790024,0.27836754936508334,0.16
64,0.003,180,86.7034316090029,-0.03433539650399098,0.021533120592667026,0.6490905975409146,0.9251676589202703,0.0013869726749454025,0.27975452204002876,0.16
64,0.003,181,86.70019110345952,-0.0032405055433883945,0.020879274789734656,0.6488201894987191,0.8730405678917724,0.0013735366838703857,0.2811280587238992,0.16
64,0.003,182,80.98000030899945,-5.720190794460066,0.018195177914261042,0.6470926733902693,0.5673690947077706,0.0012809909172468964,0.28240904964114605,0.08
64,0.003,183,80.93509963403363,-0.044900674965816734,0.0266731221863688,0.6873429183010505,0.7890485615652857,0.00137757384077611,0.2837866234819222,0.08
64,0.003,184,80.88480659679718,-0.050293037236457394,0.017333224744915946,0.6584191498420624,0.8925263179595854,0.001219636004695572,0.28500625948661773,0.08
64,0.003,185,80.86999431903796,-0.014812277759219228,0.014428992841651002,0.64722494912033,0.9959876687461142,0.0011742707352571965,0.28618053022187495,0.08
