iteration,current_score,running_best,qh_error_per_helicity,iota,update_rms
2000,92.930731683037,93.04093293994109,0.0012455765366129884,1.4465289115905762,0.0
2500,92.95869169164145,93.05584992709466,0.0012305781408018493,1.4373126029968262,0.0015959588361633692
3000,93.12018294153795,93.12018294153795,0.0011453728177849818,1.4532220363616943,0.0017006777527915989
3500,93.15386575230157,93.2449300903225,0.0010036946485181798,1.458778738975525,0.002116371778322758
4000,93.01051965233808,93.2449300903225,0.001048650080920453,1.5233430862426758,0.003982123371420363
4341,93.36726533369695,93.36726533369695,0.0009291511311829723,1.50557279586792,0.0031206933500749225
4500,93.04811329872476,93.36726533369695,0.0013080143395796757,1.485054612159729,0.0020141932470659012
4750,92.88738465439255,93.36726533369695,0.001405130931627156,1.5015935897827148,0.0035807892026471517
5000,93.07246564206557,93.36726533369695,0.0010959668278553206,1.5702900886535645,0.0014116372470139376
