0, GPU-bbc64d35-123a-48d0-3368-779bb77196fb, NVIDIA GeForce RTX 5090, 0, 2, 32607
1, GPU-4e661fa1-3e25-6d32-031a-93932d4e09ec, NVIDIA GeForce RTX 5090, 0, 2, 32607
