point_id,case_id,source_id,kind,path,direction,alpha,normalized_delta_rms,position_delta_rms_m,coefficient_relative_l2,status,score,score_wall_s
53,51,1446077,landscape,tangent_direct,0,0.0010000000474974513,0.0009921208256855607,0.00017609070336178128,0.0001427766167604537,ok,72.21077333416503,6.079362763091922
54,52,1446077,landscape,random_direct,0,0.0010000000474974513,0.0009921197779476643,0.0005611638354815587,0.00043939930524071675,ok,72.22378765528154,6.244436603039503
55,53,1446077,landscape,latent,0,0.0020000000949949026,0.0019855306018143892,0.00035216328872685114,0.00028556187586463856,ok,72.2155388250871,6.106674045324326
56,54,1446077,landscape,tangent_direct,0,0.0020000000949949026,0.0019842342007905245,0.00035214729047629355,0.00028553365766848714,ok,72.24297253358186,6.097004855051637
57,55,1446077,landscape,random_direct,0,0.0020000000949949026,0.0019842362962663174,0.001122352023111003,0.0008788079937464121,ok,72.18137361548185,6.0800975654274225
58,56,1446077,landscape,latent,0,0.004000000189989805,0.003974494524300098,0.0007041474047491726,0.0005710444435893663,ok,72.25368352739707,6.245250180363655
59,57,1446077,landscape,tangent_direct,0,0.004000000189989805,0.003968470264226198,0.0007042822750426528,0.0005710601852984429,ok,72.21966390015378,6.110904179513454
60,58,1446077,landscape,random_direct,0,0.004000000189989805,0.003968472592532635,0.0022447066928555598,0.0017576196383744579,ok,71.99645549677031,6.099660124629736
61,59,1446077,landscape,latent,0,0.006000000052154064,0.005966979544609785,0.0010561425263899236,0.0008565650804455914,ok,72.20934119293234,6.08023564517498
62,60,1446077,landscape,tangent_direct,0,0.006000000052154064,0.0059527065604925156,0.0010564046903900747,0.0008565807724912735,ok,72.22522842945564,6.244782872498035
63,61,1446077,landscape,random_direct,0,0.006000000052154064,0.005952703300863504,0.00336704811448326,0.002636420014252124,ok,71.65589225279292,6.108155567198992
64,62,1446077,landscape,latent,0,0.008999999612569809,0.008962668478488922,0.0015840554062021119,0.0012848936817349825,ok,72.19212441565654,6.097808413207531
65,63,1446077,landscape,tangent_direct,0,0.008999999612569809,0.008929056115448475,0.001584612609577026,0.0012848736095405248,ok,72.25001500821718,6.08581655472517
66,64,1446077,landscape,random_direct,0,0.008999999612569809,0.008929059840738773,0.005050586594625708,0.0039546404348980635,ok,69.91078768205384,6.26312586478889
67,65,1446077,landscape,latent,0,0.012000000104308128,0.011966897174715996,0.0021119570792124645,0.0017132945285189389,ok,72.20194096678908,6.107773467898369
68,66,1446077,landscape,tangent_direct,0,0.012000000104308128,0.011905409395694733,0.0021128277661876444,0.0017131697999515573,ok,72.21040711970777,6.097866306081414
69,67,1446077,landscape,random_direct,0,0.012000000104308128,0.01190541498363018,0.006734115413992862,0.005272853311538996,ok,64.95917546616164,6.085358809679747
70,68,1446077,landscape,latent,0,0.017999999225139618,0.018003134056925774,0.0031678080596139573,0.0025704602702011745,ok,72.17315282074831,6.249584970995784
71,69,1446077,landscape,tangent_direct,0,0.017999999225139618,0.017858117818832397,0.0031692165483094984,0.0025697415049579357,ok,72.17252511955084,6.112405123189092
72,70,1446077,landscape,random_direct,0,0.017999999225139618,0.017858119681477547,0.01010118333724092,0.007909283519901328,ok,50.5076220592069,6.0972736440598965
73,71,1446077,landscape,latent,0,0.024000000208616257,0.024079302325844765,0.00422414527119255,0.00342839918085905,ok,72.11010320293524,6.0845983643084764
74,72,1446077,landscape,tangent_direct,0,0.024000000208616257,0.023810826241970062,0.004225610432307031,0.0034263149586854697,ok,72.14579326710634,6.247545599937439
75,73,1446077,landscape,random_direct,0,0.024000000208616257,0.023810826241970062,0.013468229506183666,0.010545703394691403,ok,36.982929745434966,6.112784108147025
76,74,1446077,landscape,latent,0,0.029999999329447746,0.030199235305190086,0.005281304480569182,0.004287396027475204,ok,72.07270677057154,6.140542950481176
77,75,1446077,landscape,tangent_direct,0,0.029999999329447746,0.02976353093981743,0.0052820058577009756,0.0042828914861894685,ok,72.09120141973222,6.0891111474484205
78,76,1446077,landscape,random_direct,0,0.029999999329447746,0.02976352907717228,0.01683528948610189,0.013182130892149825,ok,27.079726644786362,6.252160323783755
79,77,1446077,landscape,latent,0,0.04500000178813934,0.04571639373898506,0.007931080858394002,0.006442039637846223,ok,71.87350507063356,6.114342434331775
80,78,1446077,landscape,tangent_direct,0,0.04500000178813934,0.04464529827237129,0.007923007644268698,0.006424333876710757,ok,71.89558944472199,6.0990897715091705
81,79,1446077,landscape,random_direct,0,0.04500000178813934,0.04464529827237129,0.02525294980304234,0.01977320669287788,ok,9.268165290271012,7.055229738354683
82,80,1446077,landscape,latent,0,0.05999999865889549,0.06159697845578194,0.01059725175277764,0.00861195192620959,ok,71.60538485637727,6.251019025221467
83,81,1446077,landscape,tangent_direct,0,0.05999999865889549,0.05952706187963486,0.010564006035206169,0.008565775119694672,ok,71.62474683370282,6.114041371271014
84,82,1446077,landscape,random_direct,0,0.05999999865889549,0.05952706187963486,0.033670593062009174,0.02636427066166744,ok,8.391037124212794,6.0991586316376925
85,83,1446077,landscape,latent,0,0.09000000357627869,0.09474269300699234,0.016020657391576498,0.013028771609665495,ok,70.82030575422269,6.0869076307863
86,84,1446077,landscape,tangent_direct,0,0.09000000357627869,0.08929059654474258,0.01584599338091563,0.012848655273300525,ok,70.95234187353395,6.248020097613335
87,85,1446077,landscape,random_direct,0,0.09000000357627869,0.08929060399532318,0.050505902968424776,0.03954641241144244,drift_rejected,0.3626887645116712,3.0453636087477207
88,86,1446077,landscape,latent,0,0.11999999731779099,0.13029567897319794,0.02166923843639855,0.01762168964517373,ok,68.19394939531308,6.102231930941343
89,87,1446077,landscape,tangent_direct,0,0.11999999731779099,0.11905411630868912,0.021127988323632923,0.01713153602400476,ok,69.2917120869122,6.087089775130153
90,88,1446077,landscape,random_direct,0,0.11999999731779099,0.11905412375926971,0.06734119576231032,0.052728546533145314,no_axis,0.10066836947735361,4.560501968488097
91,89,1446077,landscape,latent,0,0.18000000715255737,0.21193043887615204,0.03490953110010493,0.028132448740088117,flux_rejected,0.4040140679183643,9.040613628923893
92,90,1446077,landscape,tangent_direct,0,0.18000000715255737,0.17858119308948517,0.03169198896264402,0.025697309003537835,ok,41.47197790598245,6.102311244234443
93,91,1446077,landscape,random_direct,0,0.18000000715255737,0.17858119308948517,0.10101181153702711,0.07909283271187108,no_axis,0.09938547361324346,4.418921517208219
94,92,1446077,landscape,latent,0,0.23999999463558197,0.3175502419471741,0.07984914304483062,0.059335809496868425,flux_rejected,0.38682197977204846,8.752812676131725
95,93,1446077,landscape,tangent_direct,0,0.23999999463558197,0.23810824751853943,0.04225597762873152,0.03426307256394889,flux_rejected,0.40217382407933533,9.098647352308035
96,94,1446077,landscape,random_direct,0,0.23999999463558197,0.23810824751853943,0.1346823995677835,0.10545709836567202,no_axis,0.09730187543535784,4.440558193251491
97,95,1446077,landscape,latent,1,-0.23999999463558197,0.22977010905742645,0.03345205573591672,0.02833716278463766,ok,17.696062658983706,7.05860173329711
98,96,1446077,landscape,tangent_direct,1,-0.23999999463558197,0.228127583861351,0.031120809558184127,0.02647039680278958,ok,23.171926077201295,7.232134196907282
99,97,1446077,landscape,random_direct,1,-0.23999999463558197,0.228127583861351,0.13058109327556802,0.10121379772916793,no_axis,0.1027505138701515,4.455140436068177
100,98,1446077,landscape,latent,1,-0.18000000715255737,0.1703125238418579,0.0244899204516177,0.020782807306754743,ok,29.99513082989056,7.060691099613905
101,99,1446077,landscape,tangent_direct,1,-0.18000000715255737,0.17109569907188416,0.02334061564271132,0.01985280430573707,ok,35.26806991859587,7.043071612715721
102,100,1446077,landscape,random_direct,1,-0.18000000715255737,0.17109571397304535,0.09793584581000947,0.07591036329091674,no_axis,0.10422228599995374,4.558797236531973
103,101,1446077,landscape,latent,1,-0.11999999731779099,0.11295168101787567,0.015989136131924847,0.013585227735862127,ok,50.495369409997515,7.0757218562066555
104,102,1446077,landscape,tangent_direct,1,-0.11999999731779099,0.1140637919306755,0.015560402494378728,0.013235197711757593,ok,53.5397646564244,7.107144044712186
105,103,1446077,landscape,random_direct,1,-0.11999999731779099,0.1140637919306755,0.06529056006495844,0.05060690536226333,drift_rejected,0.3605479024218277,3.4598122909665108
106,104,1446077,landscape,latent,1,-0.09000000357627869,0.08470652252435684,0.011886081531556486,0.010103190457176394,ok,61.87011663148373,7.234219361096621
107,105,1446077,landscape,tangent_direct,1,-0.09000000357627869,0.08554785698652267,0.011670301243975929,0.009926395088524933,ok,63.29336006001809,6.114759577438235
108,106,1446077,landscape,random_direct,1,-0.09000000357627869,0.08554785698652267,0.04896792499104811,0.03795518432044799,ok,6.912548768733624,6.104333329945803
109,107,1446077,landscape,latent,1,-0.05999999865889549,0.056561991572380066,0.007864213964057842,0.00668663109933401,ok,69.73408892798918,6.086908642202616
110,108,1446077,landscape,tangent_direct,1,-0.05999999865889549,0.05703189596533775,0.007780210689831975,0.006617603739979389,ok,70.01866108339091,6.247686102986336
111,109,1446077,landscape,random_direct,1,-0.05999999865889549,0.05703189596533775,0.0326452792086128,0.025303451760756168,ok,9.780420515962442,7.07354542799294
112,110,1446077,landscape,latent,1,-0.04500000178813934,0.042482636868953705,0.005878969650077397,0.004999244713572154,ok,71.1730150248659,6.104069270193577
113,111,1446077,landscape,tangent_direct,1,-0.04500000178813934,0.042773932218551636,0.005835153459379479,0.0049632028664797516,ok,71.20718721408355,6.087250923737884
114,112,1446077,landscape,random_direct,1,-0.04500000178813934,0.04277392849326134,0.024483950753606983,0.018977584841091643,ok,13.147083630215963,9.195572838187218
115,113,1446077,landscape,latent,1,-0.029999999329447746,0.02837439998984337,0.003908002977407254,0.003323546713337335,ok,71.75096031559889,6.114120248705149
116,114,1446077,landscape,tangent_direct,1,-0.029999999329447746,0.028515951707959175,0.0038901121633340466,0.0033088075923253107,ok,71.7408616936035,6.103317787870765
117,115,1446077,landscape,random_direct,1,-0.029999999329447746,0.028515947982668877,0.016322630510753916,0.012651721120179676,ok,25.791069056341474,7.065919665619731
118,116,1446077,landscape,latent,1,-0.024000000208616257,0.02271903119981289,0.0031231374654312975,0.0026561414348779118,ok,71.84860318931109,6.248085053637624
119,117,1446077,landscape,tangent_direct,1,-0.024000000208616257,0.02281276322901249,0.0031120900075012363,0.002647047243409681,ok,71.84211211080257,6.114611767232418
120,118,1446077,landscape,random_direct,1,-0.024000000208616257,0.02281275764107704,0.013058102943917686,0.010121372662392701,ok,36.14284006879065,7.0656882375478745
121,119,1446077,landscape,latent,1,-0.017999999225139618,0.01705494523048401,0.00234002538977476,0.00199019306242232,ok,71.96963661856773,6.087091859430075
122,120,1446077,landscape,tangent_direct,1,-0.017999999225139618,0.017109567299485207,0.002334063571370203,0.0019852815483583034,ok,71.97257504168341,6.249998828396201
123,121,1446077,landscape,random_direct,1,-0.017999999225139618,0.017109569162130356,0.009793579534157609,0.007591030740102584,ok,50.31543942083165,7.076264979317784
124,122,1446077,landscape,latent,1,-0.012000000104308128,0.011381271295249462,0.0015585997396767737,0.0013256244647749725,ok,72.10992510839479,6.102734023705125
125,123,1446077,landscape,tangent_direct,1,-0.012000000104308128,0.01140638068318367,0.0015560491396934073,0.0013235247492089394,ok,72.07993941406602,6.085433777421713
126,124,1446077,landscape,random_direct,1,-0.012000000104308128,0.011406376957893372,0.0065290482851495385,0.005060685738375823,ok,65.15567790963345,6.248202679678798
127,125,1446077,landscape,latent,1,-0.008999999612569809,0.008540344424545765,0.0011684303349023743,0.0009937951374509382,ok,72.18164300438221,6.117177087813616
128,126,1446077,landscape,tangent_direct,1,-0.008999999612569809,0.008554782718420029,0.001167036350454335,0.0009926447169733,ok,72.13556201220932,6.102695222944021
129,127,1446077,landscape,random_direct,1,-0.008999999612569809,0.008554781787097454,0.0048967990554715035,0.0037955216526483785,ok,70.14262188903395,6.085234398022294
130,128,1446077,landscape,latent,1,-0.006000000052154064,0.005696678068488836,0.0007786679824453763,0.0006622895949762481,ok,72.22809293961747,6.2548152934759855
131,129,1446077,landscape,tangent_direct,1,-0.006000000052154064,0.005703188478946686,0.0007780260383112983,0.000661764798736763,ok,72.16812944336738,6.115804547443986
132,130,1446077,landscape,random_direct,1,-0.006000000052154064,0.00570319127291441,0.0032645290499816342,0.0025303462014814055,ok,71.7287821141023,6.1031032633036375
133,131,1446077,landscape,latent,1,-0.004000000189989805,0.0037992331199347973,0.0005189672304739033,0.0004414100187129771,ok,72.17438865889983,6.083930501714349
134,132,1446077,landscape,tangent_direct,1,-0.004000000189989805,0.0038021295331418514,0.0005186874049019196,0.0004411799102740248,ok,72.19567138322678,6.254215186461806
135,133,1446077,landscape,random_direct,1,-0.004000000189989805,0.0038021248765289783,0.002176340472070111,0.0016868885371767919,ok,72.04890966117608,6.112796735018492
136,134,1446077,landscape,latent,1,-0.0020000000949949026,0.0019002427579835057,0.0002593853834411109,0.00022062123006460954,ok,72.20550168238091,6.10285509377718
137,135,1446077,landscape,tangent_direct,1,-0.0020000000949949026,0.0019010654650628567,0.00025934662557737097,0.00022059202216095052,ok,72.1752976651238,6.085207911208272
138,136,1446077,landscape,random_direct,1,-0.0020000000949949026,0.0019010641844943166,0.0010881653532076859,0.0008434414811169587,ok,72.19968133544,6.552771080285311
139,137,1446077,landscape,latent,1,-0.0010000000474974513,0.0009504423942416906,0.00012967382776943486,0.00011029680019510075,ok,72.185844701615,6.133351519703865
140,138,1446077,landscape,tangent_direct,1,-0.0010000000474974513,0.0009505326743237674,0.00012968408939108468,0.00011029998676950353,ok,72.2369043213258,6.10478762537241
141,139,1446077,landscape,random_direct,1,-0.0010000000474974513,0.0009505311027169228,0.0005440911335530569,0.00042172486038110485,ok,72.23124939838783,6.08440351113677
142,49,1446077,landscape,latent,1,0.0,1.1518514497765864e-07,2.949353875718035e-08,2.309062356631084e-08,ok,72.23941403848546,6.111217714846134
143,3,1446077,landscape,tangent_direct,1,0.0,0.0,0.0,0.0,ok,72.2544133583791,8.002795999869704
144,3,1446077,landscape,random_direct,1,0.0,0.0,0.0,0.0,ok,72.2544133583791,8.002795999869704
145,140,1446077,landscape,latent,1,0.0010000000474974513,0.0009506739443168044,0.00012967257246728,0.00011029225470937274,ok,72.20349002157855,6.2522572465240955
146,141,1446077,landscape,tangent_direct,1,0.0010000000474974513,0.0009505326743237674,0.00012967056353397686,0.00011029279962562822,ok,72.21649668300105,6.113478437066078
147,142,1446077,landscape,random_direct,1,0.0010000000474974513,0.0009505308698862791,0.0005440822275227901,0.00042172041955193,ok,72.1820036925988,6.106515012681484
148,143,1446077,landscape,latent,1,0.0020000000949949026,0.0019016922451555729,0.00025924276681001096,0.00022051547221111408,ok,72.21276744107418,6.107566135004163
149,144,1446077,landscape,tangent_direct,1,0.0020000000949949026,0.0019010653486475348,0.0002593362326928159,0.00022058274003702597,ok,72.22332038146618,6.24772990308702
150,145,1446077,landscape,random_direct,1,0.0020000000949949026,0.0019010644173249602,0.0010881860009013956,0.0008434565237517936,ok,72.09545990241699,6.113176783546805
151,146,1446077,landscape,latent,1,0.004000000189989805,0.0038049458526074886,0.0005183902723907922,0.0004409442797563765,ok,72.26641344405532,6.113590467721224
152,147,1446077,landscape,tangent_direct,1,0.004000000189989805,0.0038021295331418514,0.0005186750124710858,0.00044117294262947934,ok,72.23076463399539,6.156996378675103
153,148,1446077,landscape,random_direct,1,0.004000000189989805,0.003802124410867691,0.0021763343434537466,0.0016868867384481174,ok,71.69449812383462,6.309569863602519
154,149,1446077,landscape,latent,1,0.006000000052154064,0.00570963229984045,0.0007774103622401485,0.0006612657071439206,ok,72.23389921401261,6.112444767728448
155,150,1446077,landscape,tangent_direct,1,0.006000000052154064,0.005703188478946686,0.0007780157111099232,0.0006617570139247504,ok,72.25515054093262,6.106967825442553
156,151,1446077,landscape,random_direct,1,0.006000000052154064,0.005703190807253122,0.003264539984615536,0.0025303530909065353,ok,71.23287215272484,6.086120622232556
157,152,1446077,landscape,latent,1,0.008999999612569809,0.008569753728806973,0.0011657482751737131,0.0009915875401662064,ok,72.24438392097031,6.279945841059089
158,153,1446077,landscape,tangent_direct,1,0.008999999612569809,0.008554783649742603,0.0011670214085458483,0.0009926348755533254,ok,72.2121412644251,6.112279141321778
159,154,1446077,landscape,random_direct,1,0.008999999612569809,0.00855478085577488,0.004896791477697491,0.003795520123594781,ok,69.47096050839157,7.065052082762122
160,155,1446077,landscape,latent,1,0.012000000104308128,0.011433498933911324,0.0015538395984905885,0.0013217152308619966,ok,72.20251863092484,6.086743304505944
161,156,1446077,landscape,tangent_direct,1,0.012000000104308128,0.01140638068318367,0.0015560417780221473,0.0013235198333060962,ok,72.19667737409725,6.248697083443403
162,157,1446077,landscape,random_direct,1,0.012000000104308128,0.011406376957893372,0.006529031946481139,0.0050606765793376855,ok,64.17563377352208,7.123997550457716
163,158,1446077,landscape,latent,1,0.017999999225139618,0.01717265322804451,0.002329391946244958,0.0019814347745295306,ok,72.18083990030215,6.107846902683377
164,159,1446077,landscape,tangent_direct,1,0.017999999225139618,0.017109569162130356,0.0023340450750378187,0.0019852702065010584,ok,72.21003660310248,6.086651019752026
165,160,1446077,landscape,random_direct,1,0.017999999225139618,0.017109569162130356,0.009793598555160269,0.007591043253586009,ok,48.594619911400514,7.231961460784078
166,161,1446077,landscape,latent,1,0.024000000208616257,0.022927846759557724,0.0031041442987421925,0.002640506755964846,ok,72.10627878232607,6.114376289770007
167,162,1446077,landscape,tangent_direct,1,0.024000000208616257,0.02281276136636734,0.003112078415127936,0.002647037610435493,ok,72.10851360554331,6.108019717037678
168,163,1446077,landscape,random_direct,1,0.024000000208616257,0.02281275764107704,0.013058105509319363,0.010121378021503,ok,33.99330698294935,7.0447574481368065
169,164,1446077,landscape,latent,1,0.029999999329447746,0.028700439259409904,0.003878358608632958,0.0032991290705510243,ok,72.00409277723736,6.249592363834381
170,165,1446077,landscape,tangent_direct,1,0.029999999329447746,0.028515947982668877,0.00389009836872913,0.0033088003390342557,ok,71.9793142230507,6.114117367193103
171,166,1446077,landscape,random_direct,1,0.029999999329447746,0.028515946120023727,0.01632262424414912,0.012651717295576318,ok,23.450613160992795,7.071846613660455
172,167,1446077,landscape,latent,1,0.04500000178813934,0.04321379214525223,0.005812355861242599,0.0049444298917808655,ok,71.66950579191678,6.086721299216151
173,168,1446077,landscape,tangent_direct,1,0.04500000178813934,0.042773932218551636,0.00583515229161212,0.004963200916093091,ok,71.65113228541668,6.252073369920254
174,169,1446077,landscape,random_direct,1,0.04500000178813934,0.04277392849326134,0.024483966269412644,0.01897759493577747,ok,11.408411422578784,7.074135724455118
175,170,1446077,landscape,latent,1,0.05999999865889549,0.057855069637298584,0.007745825876968494,0.006589301377013373,ok,70.83877769265021,6.106801876798272
176,171,1446077,landscape,tangent_direct,1,0.05999999865889549,0.05703189596533775,0.007780201138083122,0.006617596704673564,ok,70.56835331809914,6.090675154700875
177,172,1446077,landscape,random_direct,1,0.05999999865889549,0.05703189596533775,0.03264527247585524,0.025303449511807435,ok,9.144471550905536,7.232361683622003
178,173,1446077,landscape,latent,1,0.09000000357627869,0.08756900578737259,0.011619606689733998,0.009884729793231501,ok,63.97485806699652,6.114382972940803
179,174,1446077,landscape,tangent_direct,1,0.09000000357627869,0.08554785698652267,0.011670281052996587,0.00992638372261357,ok,62.54611666387245,6.108038101345301
180,175,1446077,landscape,random_direct,1,0.09000000357627869,0.08554785698652267,0.0489679183899191,0.03795517892656814,ok,8.437974064062317,6.092641884461045
181,176,1446077,landscape,latent,1,0.11999999731779099,0.11791233718395233,0.015514315002637679,0.013197432569535443,ok,53.16615093575704,6.2508180402219296
182,177,1446077,landscape,tangent_direct,1,0.11999999731779099,0.1140637919306755,0.015560391073858698,0.01323518964105531,ok,50.17882500293556,6.116024848073721
183,178,1446077,landscape,random_direct,1,0.11999999731779099,0.1140637919306755,0.06529055822535329,0.05060690363750695,ok,6.714169265227198,5.147361936047673
