point_id,case_id,source_id,kind,path,direction,alpha,normalized_delta_rms,position_delta_rms_m,coefficient_relative_l2,status,score,score_wall_s
620,601,1826200,landscape,latent,2,0.004000000189989805,0.003951080143451691,0.0016803866491350847,0.0014314199225156621,ok,77.36435178878678,7.4456632528454065
621,602,1826200,landscape,tangent_direct,2,0.004000000189989805,0.003960309084504843,0.0016836216849562095,0.0014339006557028743,ok,77.33848566086839,7.293174663558602
622,603,1826200,landscape,random_direct,2,0.004000000189989805,0.003960311412811279,0.0020601918348422356,0.0016971534468152637,ok,83.36720430110141,6.3617874924093485
623,604,1826200,landscape,latent,2,0.006000000052154064,0.005920412950217724,0.0025185073905294544,0.002145552601183716,ok,77.20051763189836,7.409615008160472
624,605,1826200,landscape,tangent_direct,2,0.006000000052154064,0.005940467119216919,0.0025254419734412285,0.002150858264421973,ok,77.18830773978188,7.44608068279922
625,606,1826200,landscape,random_direct,2,0.006000000052154064,0.005940464790910482,0.0030902741619939222,0.0025457206115962684,ok,82.93443509514324,6.41223512403667
626,607,1826200,landscape,latent,2,0.008999999612569809,0.008866896852850914,0.0037734276176639293,0.0032150411766329913,ok,77.04371028731082,7.241455106064677
627,608,1826200,landscape,tangent_direct,2,0.008999999612569809,0.00891069695353508,0.003788161955792747,0.0032262900529639806,ok,77.09043815537852,7.408883307129145
628,609,1826200,landscape,random_direct,2,0.008999999612569809,0.00891069881618023,0.00463541994702955,0.003818589865557571,ok,82.18131413058146,6.544601416215301
629,610,1826200,landscape,latent,2,0.012000000104308128,0.011804739944636822,0.005025652119748703,0.004282520897681585,ok,76.89023403520328,7.29668166488409
630,611,1826200,landscape,tangent_direct,2,0.012000000104308128,0.011880932375788689,0.0050509013377083994,0.004301726316752548,ok,76.89052679470274,7.242174876853824
631,612,1826200,landscape,random_direct,2,0.012000000104308128,0.011880932375788689,0.006180534866887114,0.005091435750678119,ok,81.60477761945687,6.510494083166122
632,613,1826200,landscape,latent,2,0.017999999225139618,0.017656125128269196,0.007522984436689503,0.006412265729339912,ok,76.5421240848523,7.446376584470272
633,614,1826200,landscape,tangent_direct,2,0.017999999225139618,0.01782139763236046,0.007576321015660295,0.006452570175794221,ok,76.55248200610491,7.294394055381417
634,615,1826200,landscape,random_direct,2,0.017999999225139618,0.01782139576971531,0.009270809659362438,0.00763715838470627,ok,80.23975996026755,6.366980981081724
635,616,1826200,landscape,latent,2,0.024000000208616257,0.023477613925933838,0.010012213650039155,0.008536167229416008,ok,76.33495957964809,7.4120483584702015
636,617,1826200,landscape,tangent_direct,2,0.024000000208616257,0.023761864751577377,0.010101765874549331,0.008603434520699496,ok,76.36138306819342,7.445660695433617
637,618,1826200,landscape,random_direct,2,0.024000000208616257,0.023761864751577377,0.012361081914239349,0.010182880842722935,ok,78.99594226419387,6.410751054063439
638,619,1826200,landscape,latent,2,0.029999999329447746,0.029272163286805153,0.01249463505034629,0.010655347295642893,ok,75.95918333627615,7.244812602177262
639,620,1826200,landscape,tangent_direct,2,0.029999999329447746,0.029702328145503998,0.012627209802888057,0.01075429029990703,ok,76.005222032001,7.410038137808442
640,621,1826200,landscape,random_direct,2,0.029999999329447746,0.029702328145503998,0.015451338290703968,0.01272859052905842,ok,77.68073159197658,6.545088632032275
641,622,1826200,landscape,latent,2,0.04500000178813934,0.043659523129463196,0.018681318206852666,0.015941520978237745,ok,75.09235331793779,6.412469068542123
642,623,1826200,landscape,tangent_direct,2,0.04500000178813934,0.044553499668836594,0.01894079208237803,0.016131420820524482,ok,75.2536968754582,6.36731231957674
643,624,1826200,landscape,random_direct,2,0.04500000178813934,0.044553499668836594,0.023177000430151744,0.019092886398974874,ok,74.16510954727441,5.613109949976206
644,625,1826200,landscape,latent,2,0.05999999865889549,0.057941265404224396,0.02485844457599532,0.021226383792548275,ok,74.1288716768726,8.696668017655611
645,626,1826200,landscape,tangent_direct,2,0.05999999865889549,0.059404660016298294,0.02525441421332767,0.021508576627701066,ok,74.32317743228894,6.413865277543664
646,627,1826200,landscape,random_direct,2,0.05999999865889549,0.059404660016298294,0.030902674335011322,0.02545717931232793,ok,70.88321351067088,4.610192414373159
647,628,1826200,landscape,latent,2,0.09000000357627869,0.08637063950300217,0.037279278897369005,0.03187376846283935,ok,72.17267161236249,5.614361457526684
648,629,1826200,landscape,tangent_direct,2,0.09000000357627869,0.08910699933767319,0.03788160840630022,0.0322628608611085,ok,72.75639738074784,5.642808368429542
649,630,1826200,landscape,random_direct,2,0.09000000357627869,0.08910699188709259,0.04635400644369964,0.03818576550612245,drift_rejected,0.35617457313506173,2.765070516616106
650,631,1826200,landscape,latent,2,0.11999999731779099,0.11497042328119278,0.04997870558471804,0.04278743822547319,ok,70.0247033221929,4.610071202740073
651,632,1826200,landscape,tangent_direct,2,0.11999999731779099,0.11880932003259659,0.050508830481940686,0.04301715885443315,ok,71.10487934604056,5.614962426945567
652,633,1826200,landscape,random_direct,2,0.11999999731779099,0.11880932003259659,0.061805329307323964,0.05091434872985601,drift_rejected,0.33819104742923195,2.821963807567954
653,634,1826200,landscape,latent,2,0.18000000715255737,0.17546091973781586,0.07786591044136308,0.06683855543062868,flux_rejected,0.38779389404489134,4.950817560777068
654,635,1826200,landscape,tangent_direct,2,0.18000000715255737,0.17821399867534637,0.07576322971677264,0.06452572658648362,flux_rejected,0.42008236078478944,8.931562623009086
655,636,1826200,landscape,random_direct,2,0.18000000715255737,0.17821399867534637,0.0927080037588932,0.07637152987454694,no_surface,0.3045639488686315,4.942553389817476
656,637,1826200,landscape,latent,2,0.23999999463558197,0.2653399109840393,0.12836577656495715,0.11039337933321282,drift_rejected,0.34275083328897404,2.8212811276316643
657,638,1826200,landscape,tangent_direct,2,0.23999999463558197,0.23761864006519318,0.10101764396899944,0.08603430493680343,flux_rejected,0.36392851574686236,6.952499000355601
658,639,1826200,landscape,random_direct,2,0.23999999463558197,0.23761864006519318,0.12361066067103516,0.10182869776132863,no_axis,0.10304034100733833,3.9172393046319485
659,640,1826200,landscape,latent,3,-0.23999999463558197,0.30262643098831177,0.1370190400296444,0.12318780665182787,drift_rejected,0.3365420246716033,7.345202358439565
660,641,1826200,landscape,tangent_direct,3,-0.23999999463558197,0.2490168809890747,0.08193224412900876,0.07083466919732231,ok,68.30591949682712,4.742139935493469
661,642,1826200,landscape,random_direct,3,-0.23999999463558197,0.2490168809890747,0.14306602314168015,0.1128071513845815,no_axis,0.10357353541706259,3.9471890684217215
662,643,1826200,landscape,latent,3,-0.18000000715255737,0.22019550204277039,0.0980595700562953,0.08904137115867182,drift_rejected,0.3620740559122474,4.035620937123895
663,644,1826200,landscape,tangent_direct,3,-0.18000000715255737,0.18676267564296722,0.061449188385361175,0.05312600431202342,ok,73.6597635938903,4.715810416266322
664,645,1826200,landscape,random_direct,3,-0.18000000715255737,0.18676267564296722,0.10729952685770001,0.08460537271603792,no_axis,0.10161767417313541,4.043004767969251
665,646,1826200,landscape,latent,3,-0.11999999731779099,0.13168567419052124,0.05258427988837237,0.046931157758755976,flux_rejected,0.44539889837415925,5.2405984085053205
666,647,1826200,landscape,tangent_direct,3,-0.11999999731779099,0.12450844049453735,0.040966126496194896,0.035417337102393476,ok,70.45930316392302,6.3640260100364685
667,648,1826200,landscape,random_direct,3,-0.11999999731779099,0.12450843304395676,0.07153300325665489,0.05640357028169015,no_axis,0.10087742916714984,4.01470784470439
668,649,1826200,landscape,latent,3,-0.09000000357627869,0.09497281163930893,0.03551687005625596,0.03133294603290393,flux_rejected,0.48312795244217394,6.306275932118297
669,650,1826200,landscape,tangent_direct,3,-0.09000000357627869,0.09338134527206421,0.030724588729286233,0.026563001759364106,ok,72.0494959555481,6.411595994606614
670,651,1826200,landscape,random_direct,3,-0.09000000357627869,0.09338133782148361,0.05364976714482924,0.04230268897966183,no_axis,0.10350815076356666,3.9156774412840605
671,652,1826200,landscape,latent,3,-0.05999999865889549,0.06220371648669243,0.022078524064993638,0.019301154193053935,flux_rejected,0.48619088136689026,7.110313601791859
672,653,1826200,landscape,tangent_direct,3,-0.05999999865889549,0.06225422024726868,0.020483061243275483,0.017708667998938398,ok,73.59442101345981,6.543837150558829
673,654,1826200,landscape,random_direct,3,-0.05999999865889549,0.06225422024726868,0.03576651085368174,0.028201792414313344,no_surface,0.33866574517010445,2.769056783989072
674,655,1826200,landscape,latent,3,-0.04500000178813934,0.0464925616979599,0.016145423840614945,0.014063981826475985,ok,74.44799307900179,7.2425796110183
675,656,1826200,landscape,tangent_direct,3,-0.04500000178813934,0.046690668910741806,0.015362288146778556,0.013281496818718395,ok,74.53866990759064,7.409938488155603
676,657,1826200,landscape,random_direct,3,-0.04500000178813934,0.046690668910741806,0.02682489111812957,0.021151347810952792,drift_rejected,0.36480964950605066,3.6404664143919945
677,658,1826200,landscape,latent,3,-0.029999999329447746,0.030971040949225426,0.010545702540957061,0.009158538157749575,ok,75.45856883280884,7.29472535662353
678,659,1826200,landscape,tangent_direct,3,-0.029999999329447746,0.031127111986279488,0.010241530922787305,0.008854331708449013,ok,75.51114459019368,7.241419356316328
679,660,1826200,landscape,random_direct,3,-0.029999999329447746,0.03112710826098919,0.017883262751317013,0.014100898332062796,ok,74.78914434424748,5.612693376839161
680,661,1826200,landscape,latent,3,-0.024000000208616257,0.024785064160823822,0.008377431851978005,0.007267748266532158,ok,75.8681014652846,7.445101659744978
681,662,1826200,landscape,tangent_direct,3,-0.024000000208616257,0.02490168809890747,0.008193225744863664,0.007083467580521345,ok,75.92129602948938,7.296138713136315
682,663,1826200,landscape,random_direct,3,-0.024000000208616257,0.02490168996155262,0.0143066093945385,0.011280720906815044,ok,76.61695625683495,7.242096543312073
683,664,1826200,landscape,latent,3,-0.017999999225139618,0.018601123243570328,0.006242702288282019,0.00541044871711211,ok,76.31438699998968,7.409444220364094
684,665,1826200,landscape,tangent_direct,3,-0.017999999225139618,0.018676264211535454,0.006144907844393923,0.00531259388741831,ok,76.30989619429073,7.444210035726428
685,666,1826200,landscape,random_direct,3,-0.017999999225139618,0.018676264211535454,0.01072997082800766,0.008460548359565266,ok,78.36270990566001,7.2959818206727505
686,667,1826200,landscape,latent,3,-0.012000000104308128,0.012412888929247856,0.00413729502576299,0.0035824466983198832,ok,76.73285576393471,7.2415498327463865
687,668,1826200,landscape,tangent_direct,3,-0.012000000104308128,0.012450844049453735,0.004096625114197666,0.0035417410159449708,ok,76.74461887182645,7.408896593376994
688,669,1826200,landscape,random_direct,3,-0.012000000104308128,0.01245084498077631,0.007153297569840449,0.005640359953658195,ok,79.98931813273745,6.544499846175313
689,670,1826200,landscape,latent,3,-0.008999999612569809,0.009315190836787224,0.003094410132241412,0.002678264480195844,ok,76.92934646805882,7.297386225312948
690,671,1826200,landscape,tangent_direct,3,-0.008999999612569809,0.009338133037090302,0.003072459214088086,0.002656300503631397,ok,76.95506583208905,7.242117187008262
691,672,1826200,landscape,random_direct,3,-0.008999999612569809,0.009338131174445152,0.005364989778789966,0.004230276867065751,ok,80.99347807568887,6.5115899834781885
692,673,1826200,landscape,latent,3,-0.006000000052154064,0.0062143332324922085,0.002057564366247417,0.0017801030806958139,ok,77.1283909441252,7.4442807994782925
693,674,1826200,landscape,tangent_direct,3,-0.006000000052154064,0.006225423887372017,0.0020483026461483905,0.0017708620703195223,ok,77.13716098301884,7.295222142711282
694,675,1826200,landscape,random_direct,3,-0.006000000052154064,0.006225420627743006,0.0035766595069846164,0.0028201850092726593,ok,81.95256585583583,6.367204612120986
695,676,1826200,landscape,latent,3,-0.004000000189989805,0.0041449107229709625,0.001369427389629809,0.0011844368038809434,ok,77.24990111968033,7.409921294078231
696,677,1826200,landscape,tangent_direct,3,-0.004000000189989805,0.0041502793319523335,0.0013655319179000285,0.001180574529126,ok,77.27537114237455,7.44442948885262
697,678,1826200,landscape,random_direct,3,-0.004000000189989805,0.004150280728936195,0.0023844379945457844,0.0018801249850620807,ok,82.65902554119636,6.411767203360796
698,679,1826200,landscape,latent,3,-0.0020000000949949026,0.0020735226571559906,0.0006836277158391095,0.0005911133031145818,ok,77.36879646214983,7.242103844881058
699,680,1826200,landscape,tangent_direct,3,-0.0020000000949949026,0.00207514432258904,0.0006827852665814728,0.0005902995503513478,ok,77.3854435846448,7.409316940233111
700,681,1826200,landscape,random_direct,3,-0.0020000000949949026,0.0020751410629600286,0.0011922240957950325,0.000940065364957646,ok,76.90305847228927,7.444864450022578
701,682,1826200,landscape,latent,3,-0.0010000000474974513,0.0010370590025559068,0.0003415211515354467,0.0002952739779274847,ok,77.4309766012925,7.294826099649072
702,683,1826200,landscape,tangent_direct,3,-0.0010000000474974513,0.0010375702986493707,0.0003413910363576958,0.0002951475278721804,ok,77.41233887926633,7.244290670379996
703,684,1826200,landscape,random_direct,3,-0.0010000000474974513,0.0010375709971413016,0.0005961127272469802,0.0004700346435355169,ok,77.201862123735,7.409534195438027
704,414,1826200,landscape,latent,3,0.0,1.0436745867536956e-07,4.4640317867836566e-08,3.318825207861222e-08,ok,77.45093473726081,7.297652564942837
705,368,1826200,landscape,tangent_direct,3,0.0,0.0,0.0,0.0,ok,77.45633287793198,7.409609550610185
706,368,1826200,landscape,random_direct,3,0.0,0.0,0.0,0.0,ok,77.45633287793198,7.409609550610185
707,685,1826200,landscape,latent,3,0.0010000000474974513,0.00103757216129452,0.0003409360055750207,0.0002947016695202591,ok,77.55192247889049,7.444479571655393
708,686,1826200,landscape,tangent_direct,3,0.0010000000474974513,0.0010375702986493707,0.0003413898790031051,0.00029514691877943804,ok,77.51498581372407,7.294154720380902
709,687,1826200,landscape,random_direct,3,0.0010000000474974513,0.0010375709971413016,0.000596089257284451,0.0004700153171087335,ok,77.62418690063521,7.243064036592841
710,688,1826200,landscape,latent,3,0.0020000000949949026,0.0020757808815687895,0.0006813672572302855,0.000588897343119259,ok,77.59593762593978,7.423328727483749
711,689,1826200,landscape,tangent_direct,3,0.0020000000949949026,0.00207514432258904,0.0006827852552877159,0.0005902989550861366,ok,77.54145867172426,7.4453052915632725
712,690,1826200,landscape,random_direct,3,0.0020000000949949026,0.0020751410629600286,0.0011922241710291227,0.0009400632501290624,ok,77.64416342670708,7.294767180457711
713,691,1826200,landscape,latent,3,0.004000000189989805,0.004154224880039692,0.0013607064270961201,0.001175745352651434,ok,77.59713287221456,7.2427628599107265
714,692,1826200,landscape,tangent_direct,3,0.004000000189989805,0.0041502793319523335,0.0013655209800105754,0.0011805701540603618,ok,77.62093880322685,7.419984659180045
715,693,1826200,landscape,random_direct,3,0.004000000189989805,0.004150280728936195,0.002384416437321818,0.0018801054352484987,flux_rejected,0.49516753843625105,7.206884052604437
716,694,1826200,landscape,latent,3,0.006000000052154064,0.006235341541469097,0.002038207567985622,0.0017607219588510498,ok,77.6227912846282,7.298894386738539
717,695,1826200,landscape,tangent_direct,3,0.006000000052154064,0.006225422956049442,0.002048296053419928,0.0017708606151295029,ok,77.67273497575687,7.242460235953331
718,696,1826200,landscape,random_direct,3,0.006000000052154064,0.006225420627743006,0.0035766405138741085,0.002820169750069928,flux_rejected,0.4782955439878027,5.7178055960685015
719,697,1826200,landscape,latent,3,0.008999999612569809,0.009362572804093361,0.003050955716040322,0.0026347025280601174,ok,77.63419874484215,7.446533428505063
720,698,1826200,landscape,tangent_direct,3,0.008999999612569809,0.009338133037090302,0.0030724594331713595,0.002656299522014133,ok,77.62343548592027,7.294389242306352
721,699,1826200,landscape,random_direct,3,0.008999999612569809,0.009338131174445152,0.005364959975165261,0.00423025540440316,drift_rejected,0.38771343790399854,4.707487676292658
722,700,1826200,landscape,latent,3,0.012000000104308128,0.012496979907155037,0.00406002610478001,0.0035049323220607952,ok,77.52370978493381,7.4102728217840195
723,701,1826200,landscape,tangent_direct,3,0.012000000104308128,0.012450844049453735,0.0040966050147509874,0.0035417284474358796,ok,77.53568079114599,7.44593314640224
724,702,1826200,landscape,random_direct,3,0.012000000104308128,0.01245084498077631,0.007153291632110232,0.005640352417553004,drift_rejected,0.3851271156162644,6.571357514709234
725,703,1826200,landscape,latent,3,0.017999999225139618,0.01878964714705944,0.0060678951431067845,0.005235045515302799,ok,77.29705354797237,7.244889108464122
726,704,1826200,landscape,tangent_direct,3,0.017999999225139618,0.018676262348890305,0.0061449064386421975,0.005312590058582674,ok,77.23918306887414,7.410907797515392
727,705,1826200,landscape,random_direct,3,0.017999999225139618,0.018676264211535454,0.01072993659061329,0.00846052443083335,no_axis,0.11161123999526706,4.042611135169864
728,706,1826200,landscape,latent,3,0.024000000208616257,0.025118300691246986,0.008064362394981955,0.006953495966554194,ok,76.94298419213457,7.307767791673541
729,707,1826200,landscape,tangent_direct,3,0.024000000208616257,0.02490168809890747,0.008193206949288833,0.007083456574038627,ok,76.92779271967066,7.2429978884756565
730,708,1826200,landscape,random_direct,3,0.024000000208616257,0.02490168996155262,0.014306602489230505,0.011280714892099279,no_axis,0.11130321444987908,4.014319084584713
731,709,1826200,landscape,latent,3,0.029999999329447746,0.03148749843239784,0.010051602199555205,0.008662417725973355,ok,76.56479529253141,7.445098627358675
732,710,1826200,landscape,tangent_direct,3,0.029999999329447746,0.031127113848924637,0.01024153646127369,0.008854334071501503,ok,76.54961569353024,7.295623518526554
733,711,1826200,landscape,random_direct,3,0.029999999329447746,0.03112710826098919,0.017883236700296037,0.014100879780164506,no_axis,0.11095111858081164,3.9165684562176466
734,712,1826200,landscape,latent,3,0.04500000178813934,0.04761962592601776,0.01499296833649101,0.012906029960861137,ok,81.58855298092905,6.510420046746731
735,713,1826200,landscape,tangent_direct,3,0.04500000178813934,0.046690668910741806,0.015362293277111702,0.013281500429724697,ok,81.58178000257996,6.543641122058034
736,714,1826200,landscape,random_direct,3,0.04500000178813934,0.046690668910741806,0.026824864696876213,0.02115133171517704,no_axis,0.11006771698983975,3.948704082518816
737,715,1826200,landscape,latent,3,0.05999999865889549,0.06410761922597885,0.01991971043952863,0.017130953743006223,ok,80.5563010785828,6.3646488431841135
738,716,1826200,landscape,tangent_direct,3,0.05999999865889549,0.062254223972558975,0.02048306620123629,0.01770867020013285,ok,80.54229946213752,6.511946367099881
739,717,1826200,landscape,random_direct,3,0.05999999865889549,0.06225422024726868,0.035766492916068586,0.02820177681050777,drift_rejected,0.3652726013639028,7.1068164575845
740,718,1826200,landscape,latent,3,0.09000000357627869,0.09843407571315765,0.02983195457118614,0.025620217538396075,ok,78.65113791980494,6.4109321646392345
741,719,1826200,landscape,tangent_direct,3,0.09000000357627869,0.09338133782148361,0.030724596097115725,0.02656300300819577,ok,78.67676024963436,6.366751713678241
742,720,1826200,landscape,random_direct,3,0.09000000357627869,0.09338133782148361,0.05364973007195939,0.04230266345168293,ok,46.28220554428769,5.614386614412069
