0, GPU-c1c8b712-b607-abcc-dd5c-7d8aa95eb82a, NVIDIA GeForce RTX 5090, 0, 2, 32607
1, GPU-d4625737-0819-cab4-f381-c25a4d8d29d2, NVIDIA GeForce RTX 5090, 0, 2, 32607
