iteration,current_score,best_score,invalid_direction_count,raw_gradient_rms,clean_gradient_rms,first_moment_rms,clean_first_moment_rms,contamination_first_moment_rms,contamination_first_moment_fraction,actual_update_rms,clean_counterfactual_update_rms,update_difference_rms,actual_clean_update_cosine
136,58.22184676687197,59.36321565622162,0,14.876127743063385,14.876127743063385,4.2000168105357645,4.139943883019189,1.2319638374953283,0.29332354918317005,0.0005167557085140139,0.0017403835574895197,0.0013409730459283808,0.8326888603098591
137,58.30844190590798,59.36321565622162,0,9.718845184344914,9.718845184344914,3.880934266522358,3.835373438403328,1.1087674537457957,0.28569601482566315,0.0004778132365472414,0.0016210353438996011,0.001251542385280344,0.8325473905483708
138,58.38633862389261,59.36321565622162,0,10.42644783772533,10.42644783772533,3.694553613714476,3.681439926793212,0.997890708371216,0.2700977743744106,0.0004739443721655171,0.0015517979114784146,0.0011875043327872004,0.8311286134346463
139,58.47925201132411,59.36321565622162,0,7.562940742923407,7.562940742923407,3.4319570741609127,3.436379249417541,0.8981016375340944,0.2616878993900801,0.00043015414260793813,0.0014580429729361434,0.001123768865336052,0.83553369494603
140,58.5405548873024,59.36321565622162,0,2.429840046400579,2.429840046400579,3.0831025964362304,3.0907332112689416,0.808291473780685,0.26216820507854394,0.00038782904626198227,0.001316260072866602,0.0010143805273537777,0.8364456873065196
141,58.60518836067989,59.36321565622162,0,10.729583321319227,10.729583321319227,2.996121382209345,2.9910961678196983,0.7274623264026164,0.24280135335043884,0.0003805436613257796,0.0012900842245091037,0.0009926385617101867,0.8390135134207175
142,58.687457221998834,59.36321565622162,0,13.85553355465987,13.85553355465987,3.052426734019643,3.082623840735845,0.654716093762355,0.21449035499049646,0.000386095092646349,0.0013405240957823426,0.001032593203119211,0.8499583934223122
143,58.741345393900005,59.36321565622162,0,14.228914257667729,14.228914257667729,3.1096018441736626,3.1202267666446333,0.5892444843861194,0.18949193945525966,0.00040354594191232434,0.0013623260894742436,0.0010403793177591624,0.8516357976363456
144,58.78881037184193,59.36321565622162,0,19.69151844435794,19.69151844435794,3.61122927377033,3.626250295586449,0.5303200359475074,0.14685305078783406,0.0004450810548568225,0.0015619301929987244,0.0011961021386128923,0.868158701073933
145,58.91551027525187,59.36321565622162,0,19.438752176940614,19.438752176940614,3.922039510460515,3.9175709663373004,0.47728803235275674,0.12169383584223885,0.0004962215983793204,0.0016917439455065835,0.0012820201366894575,0.8723602838463073
146,58.98801392958095,59.36321565622162,0,14.372788918881895,14.372788918881895,3.768631089787236,3.782319875392718,0.42955922911748107,0.11398282795086014,0.0004643911409076942,0.001634248577653654,0.0012450530929417967,0.8803640338488969
147,59.06889765926455,59.36321565622162,0,9.156365502638561,9.156365502638561,3.5485659880860387,3.5578891173588714,0.38660330620573297,0.10894634832879409,0.0004581333117509643,0.0015385929237389153,0.001159997277593747,0.8735951217913179
148,59.138058333413866,59.36321565622162,0,13.916531502890821,13.916531502890821,3.5709575459859364,3.582350910685639,0.34794297558515963,0.09743688383421906,0.00045757157711940244,0.0015506803171808083,0.0011748092683986923,0.8694307513970371
149,59.22130309629892,59.36321565622162,0,11.77651590291812,11.77651590291812,3.546815946765546,3.561003924341566,0.31314867802664365,0.0882900840434683,0.00046867261228122475,0.001551909733133838,0.0011730181570573518,0.8607462752141979
150,59.2928685970015,59.36321565622162,0,13.19435115987965,13.19435115987965,3.4748595491640333,3.4927211548564743,0.2818338102239793,0.08110653286455323,0.0004655031772875172,0.00152723071634462,0.0011492664124835852,0.8638770939201691
151,59.36748536929552,59.36748536929552,0,11.677080751241496,11.677080751241496,3.3320663815464493,3.354227536256496,0.2536504292015814,0.07612406241554509,0.0004301638193460726,0.0014708440608345236,0.0011166947414406238,0.8704040066535926
152,59.42900329465046,59.42900329465046,0,2.393193691687166,2.393193691687166,2.999202171804458,3.019648927969113,0.22828538628142325,0.07611537109019771,0.0003922771969430901,0.001328671598382224,0.001006196431861631,0.8699205535580099
153,59.48196732893701,59.48196732893701,0,4.242640595023389,4.242640595023389,2.761318085247641,2.7792529691268335,0.20545684765328096,0.07440535328071599,0.0003617112638238742,0.0012310327038480692,0.0009321045812825407,0.8730017157779014
154,59.53623300760963,59.53623300760963,0,11.389897697923015,11.389897697923015,2.8610712194533456,2.871449323091565,0.1849111628879528,0.06463004542867797,0.00038677949270919177,0.0012729325193216645,0.0009551959466804787,0.8708910234852117
155,59.54983399996684,59.54983399996684,0,5.0530038205711,5.0530038205711,2.6596658826481274,2.6674193087448512,0.16642004659915757,0.06257178681160488,0.0003612775238620614,0.0011865287796808664,0.000891801166854789,0.866714833786801
156,59.61333403894118,59.61333403894118,0,12.974308767745574,12.974308767745574,2.842169998395186,2.8422297382229087,0.1497780419392418,0.052698481098531424,0.00037691886778930435,0.001271361467261097,0.000961265793547357,0.8706131784205439
157,59.675709602068615,59.675709602068615,0,8.305267333857591,8.305267333857591,2.7264253079024896,2.7289596830736538,0.13480023774531763,0.049442116515938224,0.0003636568070889693,0.001218608532494607,0.00092095117838513,0.8677567171555155
158,59.67307226136234,59.675709602068615,1,743.7247770592717,9.047963576478944,74.3671098476565,2.7382695760810623,74.35423092360585,0.9998268196239303,0.0060715303366397355,0.0012327396232007536,0.006164749385809653,0.02531810693566951
159,59.656563019469054,59.675709602068615,0,5.170572445001009,5.170572445001009,66.93749485349981,2.583479141179732,66.91880783124527,0.9997208287777211,0.005486215847106092,0.0011630241319882714,0.005566555152351727,0.0364113942881303
160,59.639424898771416,59.675709602068615,0,11.470409847058098,11.470409847058098,60.25548178651166,2.704141548347494,60.22692704812074,0.9995261055501624,0.00496283558615223,0.0012297428278883094,0.005049497109229228,0.05280863596445862
161,59.47859394029699,59.675709602068615,0,10.137045469711222,10.137045469711222,54.22842053224067,2.7504679744157055,54.20423434330867,0.9995539942212106,0.004485236592696266,0.0012640410219971056,0.004588217550280598,0.058506394947645764
162,59.54610444942346,59.675709602068615,0,20.35704981845968,20.35704981845968,48.73043146781946,3.4826706994839425,48.783810908977806,1.0010954025964987,0.004040154090347221,0.0015917740166010404,0.004285699679639416,0.03804749753812416
163,59.52194754587171,59.675709602068615,0,5.52979300155295,5.52979300155295,43.783103118559275,3.217509350433798,43.90542981808003,1.002793924843324,0.0036444890355891366,0.0014759459776580181,0.0039042227487697716,0.020241568774036958
164,59.44206853292706,59.675709602068615,0,15.632362170827392,15.632362170827392,39.39975781558756,3.2966515631388575,39.51488683627203,1.0029220743239928,0.00328694936721206,0.0015232206011060203,0.0035888749535517308,0.02438845151424901
165,59.40195184972547,59.675709602068615,0,12.616639229604072,12.616639229604072,35.59852299976561,3.2235557468730827,35.56339815264482,0.9990133060542702,0.002969133802241917,0.001489785822955523,0.0032439009679631104,0.05791098697731597
166,59.35005073545505,59.675709602068615,0,6.727917074854698,6.727917074854698,31.98636699056865,2.8818153605400783,32.00705833738034,1.0006468801792274,0.002676790681480379,0.0013314935366262005,0.0029425134311130917,0.03923792597041403
167,59.29373902601992,59.675709602068615,0,13.78468494934482,13.78468494934482,28.946591171788253,3.072998912550578,28.80635250364231,0.9951552613807383,0.002426640906585683,0.0014383774120950358,0.0026977785324523267,0.09733865761434782
168,59.763196965562805,59.763196965562805,0,10.547853295572407,10.547853295572407,26.115535377792256,3.0273028121764463,25.925717253278076,0.992731601256944,0.0021976305006896376,0.0014215594540794025,0.0024625050325253832,0.1258745760164698
169,59.68730337041535,59.763196965562805,0,18.351803102641355,18.351803102641355,23.670184620134194,3.409379626221217,23.333145527950272,0.9857610281629476,0.0019927283465527587,0.0016194820656420716,0.0023500452528366555,0.1659301834597409
170,59.65319748043765,59.763196965562805,0,14.274610323743536,14.274610323743536,21.393201184689346,3.3957675748349607,20.99983097515525,0.9816123727282281,0.0018056729002601973,0.0016018158052453976,0.0021806043153257213,0.1851835566404539
171,59.606733848032796,59.763196965562805,0,15.31088980477317,15.31088980477317,19.35283121908752,3.5093605510232018,18.899847877639722,0.9765934329546043,0.0016290236063347912,0.001647373185938307,0.002065317985624949,0.2053238027703012
172,59.58300268838241,59.763196965562805,0,4.773956962789827,4.773956962789827,17.435757521219006,3.229853115675795,17.009863089875747,0.9755735057209328,0.0014737952524300324,0.001522627921382087,0.0018833777084204676,0.21019141438156327
173,59.55572589787569,59.763196965562805,0,11.92093511794157,11.92093511794157,15.706751444070903,3.151977086609812,15.308876780888173,0.9746685580019844,0.001330138375218676,0.001483950463288644,0.0017625582425737716,0.21905448047260004
174,59.55835938273556,59.763196965562805,0,8.222000528922429,8.222000528922429,14.165197599908364,3.0308139510441223,13.777989102799356,0.9726648008700202,0.001210320096170042,0.0014334341930977554,0.0016413402631554896,0.23793985221565736
175,59.52368504384154,59.763196965562805,0,7.825775715586333,7.825775715586333,12.758692637072134,2.8609276591779556,12.400190192519421,0.9719013182031649,0.0010967726251069226,0.0013606886505966613,0.001526368902109889,0.2427627468731101
176,59.50728146028003,59.763196965562805,0,14.414599084467682,14.414599084467682,11.463509267964657,2.945787344175519,11.160171173267479,0.9735388101839921,0.0009985349844093413,0.0013986200275138186,0.0014970507103725553,0.2549276954309415
177,59.521519435769875,59.763196965562805,0,13.006535794474814,13.006535794474814,10.37479558138964,3.011956477953167,10.044154055940732,0.9681303093776601,0.0009137685588392108,0.0014338180364941487,0.0014644766002757498,0.28473822594291504
178,59.53080314132332,59.763196965562805,0,8.932146680705248,8.932146680705248,9.315617124903346,2.8495816228562516,9.03973865034666,0.9703853785682988,0.0008256760638625059,0.0013581215789778506,0.0013713506598626404,0.28787707393849804
179,59.506297962390185,59.763196965562805,0,10.856257631880442,10.856257631880442,8.436165780236957,2.7543819343800044,8.135764785311993,0.96439128832334,0.0007533124788857938,0.0013235968772072474,0.001305945327089676,0.3078458739510413
180,59.537955120443414,59.763196965562805,0,14.547541819705122,14.547541819705122,7.712633010151044,2.79621764147414,7.322188306780793,0.9493759520443454,0.0006912859229843336,0.001354391743215108,0.0012870251208563007,0.3502292054613592
181,59.51877069289211,59.763196965562805,0,11.672763502647635,11.672763502647635,6.966345437286576,2.808452120880529,6.589969476102715,0.9459722512223768,0.0006331335338648434,0.0013694721597736518,0.0012764333738010793,0.37311768770194564
182,59.54280033259373,59.763196965562805,0,8.758836138979508,8.758836138979508,6.2530692320976575,2.638439603780039,5.930972528492443,0.9484898228933948,0.0005706658206089541,0.0012859784802392864,0.001194779626761238,0.37602457707764575
183,59.554672745817214,59.763196965562805,0,7.51776249271583,7.51776249271583,5.654592940562271,2.5452050423736807,5.337875275643199,0.9439893077630486,0.0005214540899242081,0.0012429813394247246,0.0011404432984980267,0.3982873754832172
184,59.598715182681644,59.763196965562805,0,13.078476241307051,13.078476241307051,5.365376837123356,2.797464718650461,4.80408774807888,0.8953868281607203,0.0005147228190664365,0.0013590399192342354,0.0011811302784938563,0.5123879730646177
185,59.50230327770985,59.763196965562805,0,14.526563496856513,14.526563496856513,5.167098022253454,2.9695454757687334,4.323678973270991,0.8367712310952764,0.0005053857284089304,0.0014553198955677958,0.0012231163563306137,0.5964375324817885
186,59.63742988745894,59.763196965562805,0,9.296901480911723,9.296901480911723,4.712174834455943,2.8818039926137815,3.8913110759438925,0.8257993840742487,0.00046933787387692434,0.0014125130031075982,0.0011854117527786878,0.6111132610164949
187,59.66263999045189,59.763196965562805,0,5.143808812680561,5.143808812680561,4.269914516312932,2.651008624216493,3.5021799683495036,0.8201990824335362,0.00042926974629403745,0.0012987862703444024,0.0010877022389965086,0.6170273876854123
188,59.65917484748965,59.763196965562805,0,8.052361361784357,8.052361361784357,3.983256217711266,2.5730470640435446,3.1519619715145533,0.7913028435126965,0.0004064191234411644,0.0012547468821235137,0.001037619188002262,0.6499741117597028
189,59.72742775394951,59.763196965562805,0,6.5823595617251565,6.5823595617251565,3.645110623428045,2.4559950575286114,2.8367657743630983,0.778238596143143,0.0003714707785815405,0.0012057394442442238,0.001002508151803777,0.655034071961098
190,59.7367241950771,59.763196965562805,0,16.063787042141517,16.063787042141517,3.7820990476050884,2.801147775173547,2.553089196926788,0.675045567234275,0.0004069661777279297,0.0013752218651879565,0.0011100305224799566,0.7367651261717524
191,59.75933535693971,59.763196965562805,0,4.615583962615671,4.615583962615671,3.440190493319247,2.5856602016875385,2.2977802772341094,0.6679223960697334,0.00036909585423064835,0.001275731217982465,0.0010327575075328784,0.7402660064233452
192,59.802995121310175,59.802995121310175,0,4.8213720289368815,4.8213720289368815,3.1901730958978662,2.4338711420423107,2.0680022495106987,0.6482413923463499,0.0003416677552884005,0.0011988792489398266,0.0009677684230825482,0.7537168925894544
193,59.80274354241214,59.802995121310175,0,5.911663909210691,5.911663909210691,2.8772592556558716,2.2671754744739543,1.8612020245596288,0.646866291558898,0.0003146257584396829,0.0011121841583917544,0.0009017988377662253,0.7468838032089075
194,59.83505735276025,59.83505735276025,0,7.1766129058173895,7.1766129058173895,2.7106935271167063,2.1654017777960184,1.6750818221036659,0.6179532305466515,0.0002947761430562924,0.0010579068123597994,0.0008533027681112797,0.7662991659432531
195,59.88552880460594,59.88552880460594,0,12.424912717243028,12.424912717243028,2.761935431892088,2.3186954578265557,1.5075736398932993,0.5458395668795641,0.00030883100288791915,0.001135437539693772,0.0009040977085204238,0.8087678311494634
196,59.882682654937554,59.88552880460594,0,7.489283781342101,7.489283781342101,2.604707559410984,2.225172039038006,1.3568162759039697,0.5209092556289865,0.00029263669923941543,0.0010930543735208006,0.0008696609781049319,0.8192350794992878
197,59.92779250359871,59.92779250359871,0,4.761223502706417,4.761223502706417,2.4076370572281083,2.0677288900979613,1.2211346483135725,0.5071921636392548,0.0002678608963466785,0.0010144536173107817,0.0008072533992676529,0.8265621978223343
198,59.937396567854385,59.937396567854385,0,7.436608348606831,7.436608348606831,2.2879742340753095,2.0299717026326936,1.0990211834822152,0.4803468356916997,0.00025440660753253116,0.0009926541690307691,0.0007912068902360286,0.8396301709225342
199,59.971817749875015,59.971817749875015,0,7.025208385138177,7.025208385138177,2.1486373532428438,1.934514805046189,0.9891190651339937,0.4603471421741598,0.00023526807235302219,0.0009544362886950518,0.0007649364564361352,0.848752288423453
200,59.97997631540441,59.97997631540441,0,13.236299420874326,13.236299420874326,2.330539654886043,2.191961987347868,0.8902071586205945,0.3819746884607819,0.0002736909461675235,0.001100577893516317,0.000873856245130136,0.8674005884618858
