0, GPU-5a596333-d8da-7a22-8b94-5bcbcd2963bf, NVIDIA GeForce RTX 5090, 0, 2, 32607
1, GPU-bbc64d35-123a-48d0-3368-779bb77196fb, NVIDIA GeForce RTX 5090, 0, 2, 32607
2, GPU-4e661fa1-3e25-6d32-031a-93932d4e09ec, NVIDIA GeForce RTX 5090, 0, 2, 32607
3, GPU-8438e8f9-bd71-df8c-6163-366060ea6eee, NVIDIA GeForce RTX 5090, 0, 2, 32607
