0, GPU-5a596333-d8da-7a22-8b94-5bcbcd2963bf, NVIDIA GeForce RTX 5090, 0, 2, 32607
1, GPU-bbc64d35-123a-48d0-3368-779bb77196fb, NVIDIA GeForce RTX 5090, 0, 2, 32607
