0, GPU-13a06a15-7056-966c-27cc-6e90de57bbce, NVIDIA GeForce RTX 5090, 0, 2, 32607
1, GPU-cf494eb0-75ce-c2f1-dcab-20bff37ac2ef, NVIDIA GeForce RTX 5090, 0, 2, 32607
2, GPU-60628b9c-db2a-7f30-1567-ee7dfad73ded, NVIDIA GeForce RTX 5090, 0, 2, 32607
3, GPU-c1c8b712-b607-abcc-dd5c-7d8aa95eb82a, NVIDIA GeForce RTX 5090, 0, 2, 32607
