point_id,case_id,source_id,kind,path,direction,alpha,normalized_delta_rms,position_delta_rms_m,coefficient_relative_l2,status,score,score_wall_s
309,301,1446077,landscape,random_direct,3,-0.017999999225139618,0.0166188795119524,0.009050872969815037,0.007018383272996542,ok,84.97543169534777,2.4908884530887008
310,302,1446077,landscape,latent,3,-0.012000000104308128,0.01109438668936491,0.0019464057092730097,0.0015910920822532729,ok,88.34644379508201,2.5055273748002946
311,303,1446077,landscape,tangent_direct,3,-0.012000000104308128,0.011079251766204834,0.0019400460906720852,0.001588174748816493,ok,88.35447194257496,2.4785555079579353
312,304,1446077,landscape,random_direct,3,-0.012000000104308128,0.011079256422817707,0.006033911049173982,0.004678919798561732,ok,86.30583225608163,2.4868741598911583
313,305,1446077,landscape,latent,3,-0.008999999612569809,0.008317205123603344,0.0014585820130569233,0.0011927145139576148,ok,88.37412001113472,2.5173684540204704
314,306,1446077,landscape,tangent_direct,3,-0.008999999612569809,0.00830944161862135,0.001455021413771488,0.001191125306989958,ok,88.36732198571703,2.5060299769975245
315,307,1446077,landscape,random_direct,3,-0.008999999612569809,0.0083094397559762,0.004525434709770273,0.0035091893029792405,ok,86.85082445349488,2.4816670580767095
316,308,1446077,landscape,latent,3,-0.006000000052154064,0.005542662460356951,0.0009716079138841444,0.0007947692163711647,ok,88.3616603986813,2.487342551816255
317,309,1446077,landscape,tangent_direct,3,-0.006000000052154064,0.00553962541744113,0.0009700200211296565,0.0007940873371697039,ok,88.39684837552961,2.4923459570854902
318,310,1446077,landscape,random_direct,3,-0.006000000052154064,0.005539625883102417,0.003016963130530986,0.002339466982163932,ok,87.51523160526094,2.5069061699323356
319,311,1446077,landscape,latent,3,-0.004000000189989805,0.003694310085847974,0.0006473804750210631,0.0005296870663246325,ok,88.36168851273277,2.481384343933314
320,312,1446077,landscape,tangent_direct,3,-0.004000000189989805,0.003693085629492998,0.0006466804991425975,0.0005293915893465283,ok,88.36513793167612,2.4908352750353515
321,313,1446077,landscape,random_direct,3,-0.004000000189989805,0.0036930853966623545,0.00201130318535669,0.001559639874158661,ok,87.92765499565175,2.5019155740737915
322,314,1446077,landscape,latent,3,-0.0020000000949949026,0.0018467312911525369,0.00032358118740419625,0.00026480613749137004,ok,88.54662958665759,2.5062800445593894
323,315,1446077,landscape,tangent_direct,3,-0.0020000000949949026,0.0018465440953150392,0.0003233426796528345,0.0002646967854955585,ok,88.56224235178259,2.481602834071964
324,316,1446077,landscape,random_direct,3,-0.0020000000949949026,0.001846541534177959,0.0010056583184563062,0.0007798270879801193,ok,88.29915360485329,2.487049660179764
325,317,1446077,landscape,latent,3,-0.0010000000474974513,0.000923281826544553,0.00016172519820077864,0.00013236264800393013,ok,88.56695204610433,2.492445415817201
326,318,1446077,landscape,tangent_direct,3,-0.0010000000474974513,0.0009232708835043013,0.00016166337989597526,0.0001323477708525838,ok,88.55804797664274,2.506409696303308
