trajectory_id,nfp,nc,initial_total,initial_volume_qs,initial_coil,initial_length_mean_m,initial_effective_radius_m,initial_curvature_p95_per_m,initial_curvature_max_per_m,initial_min_intercoil_distance_m,initial_min_z_axis_distance_m,initial_quality_length,initial_quality_curvature_p95,initial_quality_curvature_max,initial_quality_spacing,initial_quality_axis_distance,initial_quality_high_mode,initial_quality_current,initial_points_length,initial_points_curvature_p95,initial_points_curvature_max,initial_points_spacing,initial_points_axis_distance,initial_points_high_mode,initial_points_current,initial_points_curvature,initial_points_distance,initial_points_other,initial_points_total,best_total,best_volume_qs,best_coil,best_length_mean_m,best_effective_radius_m,best_curvature_p95_per_m,best_curvature_max_per_m,best_min_intercoil_distance_m,best_min_z_axis_distance_m,best_quality_length,best_quality_curvature_p95,best_quality_curvature_max,best_quality_spacing,best_quality_axis_distance,best_quality_high_mode,best_quality_current,best_points_length,best_points_curvature_p95,best_points_curvature_max,best_points_spacing,best_points_axis_distance,best_points_high_mode,best_points_current,best_points_curvature,best_points_distance,best_points_other,best_points_total,delta_total,delta_volume_qs,delta_coil,delta_length_mean_m,delta_effective_radius_m,delta_curvature_p95_per_m,delta_curvature_max_per_m,delta_min_intercoil_distance_m,delta_min_z_axis_distance_m,delta_quality_length,delta_quality_curvature_p95,delta_quality_curvature_max,delta_quality_spacing,delta_quality_axis_distance,delta_quality_high_mode,delta_quality_current,delta_points_length,delta_points_curvature_p95,delta_points_curvature_max,delta_points_spacing,delta_points_axis_distance,delta_points_high_mode,delta_points_current,delta_points_curvature,delta_points_distance,delta_points_other,delta_points_total
axisflip_case_0000024,7,4,69.1031052282417,43.79738709174438,67.71415053435351,1.2864681758810017,0.20474776932187524,9.203037348289898,12.136117809602638,0.021232241341173814,0.6626916080415756,0.9146369089186266,0.5269655535817707,0.7809129482741023,0.1885963902400187,0.8080813024192951,0.9999950304081282,0.9572649587990358,14.634190542698025,10.539311071635414,9.370955379289228,3.771927804800374,9.696975629031542,12.999935395305666,6.7008547115932515,19.91026645092464,13.468903433831915,34.33498064959694,67.71415053435351,80.58557918969339,65.4613069422422,61.227693554246,1.5168254388490452,0.24141026640035895,13.315002385293324,26.357034077592235,0.013302053361909934,0.6499642454368588,0.8948253949402515,0.4080099666441125,0.5842720052187838,0.12201140866972915,0.8044464247037619,0.999673085112334,0.9499554947706081,14.317206319044024,8.16019933288225,7.011264062625405,2.440228173394583,9.653357096445143,12.995750106460342,6.6496884633942575,15.171463395507654,12.093585269839727,33.96264488889862,61.227693554246,11.482473961451689,21.66391985049782,-6.486456980107505,0.23035726296804349,0.03666249707848371,4.111965037003426,14.220916267989598,-0.00793018797926388,-0.012727362604716741,-0.019811513978375106,-0.11895558693765818,-0.19664094305531854,-0.06658498157028955,-0.003634877715533169,-0.0003219452957942126,-0.007309464028427692,-0.3169842236540017,-2.3791117387531635,-2.359691316663823,-1.3316996314057912,-0.04361853258639847,-0.004185288845324209,-0.05116624819899407,-4.738803055416987,-1.3753181639921888,-0.37233576069832,-6.486456980107505
axisflip_case_0000025,8,4,68.70515095487461,41.00031932324206,66.62726179065295,1.2723031159079259,0.20249333000796707,9.514018749507212,15.999948332003456,0.020356113798047124,0.6500730557977042,0.9158393873476159,0.5161854284056031,0.7189612864542767,0.18160518387585636,0.8044780228791969,0.9999927330920814,0.9624060150375939,14.653430197561855,10.323708568112062,8.627535437451321,3.632103677517127,9.653736274550363,12.999905530197058,6.736842105263158,18.95124400556338,13.28583995206749,34.39017783302207,66.62726179065295,78.94635809057165,61.07475889933222,62.997488401384636,1.402511746385012,0.22321667718162136,10.48915485186872,14.829312885084168,0.004685269663357582,0.590076811965448,0.9047112073185973,0.4844840366824722,0.7370110146864447,0.042234583599321786,0.7855525140282135,0.9998014163636338,0.9599365601925783,14.475379317097557,9.689680733649444,8.844132176237336,0.8446916719864357,9.426630168338562,12.99741841272724,6.719555921348049,18.53381290988678,10.271321840324998,34.192353651172844,62.99748840138462,10.241207135697039,20.074439576090157,-3.6297733892683155,0.1302086304770862,0.02072334717365429,0.9751361023615086,-1.1706354469192881,-0.01567084413468954,-0.05999624383225621,-0.011128180029018608,-0.03170139172313091,0.018049728232167994,-0.13937060027653458,-0.01892550885098343,-0.00019131672844752146,-0.002469454845015595,-0.17805088046429773,-0.6340278344626178,0.2165967387860146,-2.7874120055306912,-0.22710610621180116,-0.002487117469817335,-0.017286183915109277,-0.4174310956766014,-3.0145181117424933,-0.1978241818492279,-3.6297733892683297
axisflip_case_0000027,5,1,1.0667077404783842,1.666765440021128,78.7497323498506,1.4892325569150553,0.23701872284641343,11.244278575758994,12.772821030552677,0.3933865928446489,0.8814127661447916,0.8972198710408693,0.4619594938897658,0.7702342196286036,0.8522102747470593,0.8556783928062346,0.9999898224032405,0.8,14.355517936653909,9.239189877795317,9.242810635543243,17.04420549494119,10.268140713674814,12.999867691242127,5.600000000000001,18.482000513338562,27.312346208616002,32.955385627896035,78.7497323498506,1.709200413703779,1.219253749733814,78.68999439059284,1.4864187648436473,0.23657089392941605,11.079876044540706,13.213380701201952,0.3831218734520337,0.8826492803787007,0.897463775306145,0.4667220128458145,0.7629536637927489,0.848509602619768,0.855886017313452,0.999989654085266,0.8,14.35942040489832,9.33444025691629,9.155443965512987,16.97019205239536,10.270632207761425,12.999865503108458,5.600000000000001,18.489884222429275,27.240824260156785,32.95928590800678,78.68999439059284,0.6424926732253948,-0.44751169028731397,-0.0597379592577596,-0.0028137920714079723,-0.00044782891699737815,-0.16440253121828796,0.44055967064927515,-0.010264719392615196,0.0012365142339091362,0.0002439042652756518,0.004762518956048678,-0.007280555835854741,-0.0037006721272913046,0.00020762450721745207,-1.683179745581853e-07,0.0,0.0039024682444104286,0.0952503791209729,-0.08736667003025644,-0.07401344254582654,0.002491494086610757,-2.188133668923342e-06,0.0,0.007883709090712898,-0.07152194845921755,0.0039002801107415053,-0.0597379592577596
axisflip_case_0000028,6,1,4.374483161189709,4.32031020268351,75.01958781455271,1.5660364384980112,0.24924244024898543,8.494000362376198,9.163999750604699,0.0926265154096731,0.8129687106788842,0.8905437394092541,0.5528499791793086,0.8331444250458601,0.5402138750515364,0.8432815899833123,0.9999534804455025,0.8275862104637337,14.248699830548066,11.05699958358617,9.99773310055032,10.804277501030729,10.119379079799748,12.999395245791533,5.793103473246137,21.05473268413649,20.923656580830475,33.04119854958574,75.01958781455271,12.32055117407637,10.845860368007127,71.95880419623397,1.7438199867573803,0.27753757075488056,7.250199520401888,8.930049509224922,0.048336402971883345,0.681854419314893,0.8749841088545234,0.6030100591054565,0.8374139819804014,0.36488453857953107,0.8133306056730967,0.9999329212133635,0.8275862104637337,13.999745741672374,12.060201182109129,10.048967783764816,7.297690771590622,9.75996726807716,12.999127975773726,5.793103473246137,22.109168965873945,17.057658039667782,32.791977190692236,71.95880419623397,7.94606801288666,6.525550165323617,-3.0607836183187374,0.17778354825936904,0.028295130505895133,-1.24380084197431,-0.2339502413797767,-0.04429011243778975,-0.13111429136399122,-0.015559630554730752,0.050160079926147905,0.004269556934541341,-0.17532933647200533,-0.02995098431021559,-2.055923213895028e-05,0.0,-0.24895408887569204,1.003201598522958,0.05123468321449565,-3.506586729440107,-0.3594118117225875,-0.0002672700178063536,0.0,1.0544362817374555,-3.8659985411626927,-0.24922135889350017,-3.0607836183187374
axisflip_case_0000030,8,1,6.746954942854221,3.9319389112412284,78.82996658389978,1.2959810904706777,0.20626179670203318,8.644852149062945,10.05653348285249,0.1789259311951985,0.8712868911273817,0.9138281517963979,0.5471860157047163,0.8170594539962398,0.7079482163914156,0.853957621391851,0.9999825041941245,0.8648648648648649,14.621250428742366,10.943720314094325,9.804713447954878,14.158964327828311,10.247491456702212,12.999772554523618,6.054054054054055,20.748433762049203,24.40645578453052,33.67507703732004,78.82996658389976,21.518741994820786,14.111126677736841,76.5678798861655,1.553348832980438,0.24722314511486365,7.667662627620494,8.185772758924617,0.09924577147584696,0.8242188825282939,0.8916489242335636,0.5854640905935812,0.8511362207041954,0.5590062491045787,0.8454488440436017,0.9999242671875133,0.8648648648648649,14.266382787737017,11.709281811871623,10.213634648450345,11.180124982091575,10.14538612852322,12.999015473437673,6.054054054054055,21.922916460321968,21.325511110614798,33.319452315228745,76.56787988616551,14.771787051966566,10.179187766495613,-2.2620866977342757,0.25736774250976024,0.04096134841283047,-0.9771895214424511,-1.870760723927873,-0.07968015971935155,-0.047068008599087774,-0.022179227562834303,0.03827807488886492,0.034076766707955564,-0.14894196728683684,-0.008508777348249397,-5.8237006611228104e-05,0.0,-0.35486764100534884,0.7655614977772984,0.40892120049546676,-2.978839345736736,-0.10210532817899143,-0.0007570810859451882,0.0,1.1744826982727652,-3.080944673915724,-0.35562472209129226,-2.2620866977342473
axisflip_case_0000033,4,2,2.4100757953364114,3.5074116335579575,78.34340479990726,1.670830432746898,0.2659209224400394,6.8213306566667,8.047938953565195,0.1328737589327552,0.6904764746748298,0.8813864169788017,0.6218221867378658,0.8536997382363606,0.6360151523375296,0.8156091312028018,0.9999011430318854,0.8648648648648649,14.102182671660827,12.436443734757317,10.244396858836327,12.720303046750592,9.787309574433621,12.998714859414509,6.054054054054055,22.680840593593643,22.507612621184215,33.15495158512939,78.34340479990725,4.172314952562888,2.874106123848217,78.43891583719638,1.6711961401251654,0.26597912657701583,6.504516826764138,7.950271869607463,0.12735369367663674,0.6929932652876889,0.8813543813403062,0.6362476833035913,0.855520239996761,0.6251429821570157,0.816264841360441,0.9999026244709607,0.8641824760186324,14.101670101444899,12.724953666071826,10.266242879961132,12.502859643140313,9.79517809632529,12.998734118122488,6.049277332130427,22.99119654603296,22.298037739465606,33.14968155169782,78.43891583719638,1.7622391572264768,-0.6333055097097406,0.09551103728911414,0.0003657073782674658,5.820413697643634e-05,-0.31681382990256246,-0.09766708395773183,-0.0055200652561184504,0.0025167906128591433,-3.203563849552005e-05,0.014425496565725449,0.0018205017604003837,-0.010872170180513896,0.000655710157639211,1.481439075301516e-06,-0.0006823888462325067,-0.0005125702159283207,0.2885099313145094,0.02184602112480505,-0.2174434036102788,0.007868521891669644,1.925870797947482e-05,-0.004776721923628102,0.31035595243931624,-0.20957488171860916,-0.005270033431571619,0.09551103728912835
axisflip_case_0000034,5,2,5.810274203316808,4.551892391147785,76.31950244358958,1.3463572007810027,0.214279403671664,9.312965528124767,12.241197017178235,0.13764016620166503,0.7057036018414354,0.9095300760684547,0.5231162033541369,0.7791378423923432,0.6449416645913014,0.8195133014546709,0.9999867630153203,0.8888888888888888,14.552481217095275,10.462324067082738,9.349654108708119,12.898833291826028,9.834159617456052,12.999827919199165,6.222222222222222,19.811978175790856,22.732992909282082,33.77453135851666,76.3195024435896,14.071513283767576,14.339344029983447,73.42230658206648,1.5179803216141896,0.24159407170112335,7.9415529587290035,8.943396796304011,0.0630474846027675,0.6552005667532087,0.8947250727633345,0.5743494061507967,0.8371698177622776,0.43488384659126034,0.8059567231855195,0.9998627874928713,0.8866150906044429,14.315601164213351,11.486988123015934,10.046037813147331,8.697676931825207,9.671480678226233,12.998216237407327,6.206305634231101,21.533025936163263,18.369157610051438,33.52012303585178,73.42230658206648,8.261239080450768,9.787451638835662,-2.8971958615231017,0.17162312083318687,0.027314668029459338,-1.3714125693957637,-3.2978002208742243,-0.07459268159889752,-0.05050303508822673,-0.014805003305120246,0.05123320279665977,0.05803197536993443,-0.21005781800004109,-0.013556578269151465,-0.00012397552244902688,-0.0022737982844459603,-0.23688005288192393,1.0246640559331954,0.6963837044392118,-4.201156360000821,-0.1626789392298189,-0.0016116817918376825,-0.01591658799112139,1.7210477603724073,-4.363835299230644,-0.25440832266487945,-2.897195861523116
axisflip_case_0000035,6,2,37.74062780634582,19.44777708634127,76.70861046329088,1.5076172169810578,0.2399447323729819,6.422788698825384,6.8632263835151734,0.0768631245322773,0.7447433088497117,0.8956250027863438,0.6400433960298936,0.8759913064611126,0.48900166489615227,0.828873810319811,0.9999773186427701,0.905660379494482,14.330000044581501,12.800867920597872,10.511895677533351,9.780033297923046,9.946485723837732,12.99970514235601,6.3396226564613745,23.312763598131223,19.72651902176078,33.66932784339888,76.70861046329088,70.99381549823319,42.89723146627149,65.26354119184758,1.9016986850623767,0.30266474599903476,8.136038008014992,11.62029852504671,0.01089545613534778,0.5697233578345569,0.8610965639728188,0.5666426769312732,0.789699252655059,0.10037644090822957,0.7783713080449464,0.9998250943992232,0.9044344079860653,13.7775450235651,11.332853538625464,9.476391031860707,2.0075288181645914,9.340455696539356,12.9977262271899,6.331040855902458,20.80924457048617,11.347984514703947,33.106312106657455,65.26354119184758,33.25318769188737,23.449454379930224,-11.445069271443302,0.39408146808131894,0.06272001362605287,1.7132493091896084,4.757072141531537,-0.06596766839692952,-0.17501995101515488,-0.034528438813525075,-0.07340071909862034,-0.08629205380605354,-0.3886252239879227,-0.050502502274864636,-0.00015222424354688346,-0.0012259715084166345,-0.5524550210164012,-1.4680143819724076,-1.0355046456726438,-7.772504479758455,-0.6060300272983756,-0.001978915166109374,-0.008581800558916441,-2.5035190276450514,-8.378534507056832,-0.563015736741427,-11.445069271443302
axisflip_case_0000036,7,2,38.69557490696186,19.65239958894447,71.1580909467885,1.3618347205760002,0.21674272745384052,11.487571446103184,15.430997804464312,0.07165081902184366,0.7547726668291984,0.9082046602537788,0.4550504825529246,0.7276562459087423,0.4697260133390672,0.831138708451113,0.999962883432343,0.9180327897070679,14.53127456406046,9.101009651058492,8.731874950904908,9.394520266781344,9.973664501413356,12.999517484620458,6.426229527949476,17.8328846019634,19.368184768194702,33.957021576630396,71.15809094678849,76.99285946371909,57.59328817886973,68.77116652806536,1.809394439909208,0.2879740691145418,7.641761752914402,10.602075019440875,0.026404281110851822,0.605013097621993,0.8692206089678278,0.5865312463608595,0.8073928899701953,0.228050766865063,0.7905624894599754,0.9997649976013597,0.9142267140117064,13.907529743485245,11.73062492721719,9.688714679642343,4.56101533730126,9.486749873519706,12.996944968817676,6.399586998081945,21.419339606859534,14.047765210820966,33.304061710384865,68.77116652806536,38.297284556757226,37.94088858992526,-2.38692441872314,0.4475597193332077,0.0712313416607013,-3.845809693188782,-4.828922785023437,-0.045246537910991834,-0.14975956920720546,-0.03898405128595095,0.13148076380793494,0.07973664406145298,-0.2416752464740042,-0.040576218991137614,-0.00019788583098323542,-0.0038060756953615105,-0.6237448205752152,2.629615276158699,0.9568397287374353,-4.833504929480084,-0.4869146278936505,-0.0025725158027825046,-0.026642529867531017,3.586455004896134,-5.320419557373736,-0.6529598662455314,-2.386924418723126
axisflip_case_0000041,5,3,5.726131390600449,11.438980820173379,68.93945600375795,1.460388729968206,0.2324280852101351,11.47776665016488,16.568254402191496,0.05127696919714828,0.7110188375200409,0.8997175786348095,0.4553257637620953,0.7104213890210501,0.38006710254127146,0.820841312365154,0.999955888991792,0.9230769208579882,14.395481258156952,9.106515275241907,8.525056668252601,7.601342050825429,9.850095748381849,12.999426556893296,6.461538446005918,17.631571943494507,17.451437799207277,33.85644626105616,68.93945600375795,78.67668102170425,59.268053405796714,67.11459857973051,1.859127337692956,0.2958893056311093,8.444536010397028,11.53418250819458,0.02280561012819204,0.5426722340094711,0.864844543018021,0.5547261624476644,0.7911778169242386,0.20092516485654818,0.7681377761656057,0.9998490439280976,0.9220335224592167,13.837512688288337,11.094523248953287,9.494133803090863,4.018503297130963,9.217653313987269,12.998037571065268,6.454234657214517,20.588657052044148,13.236156611118233,33.289784916568124,67.1145985797305,72.95054963110381,47.82907258562334,-1.8248574240274422,0.3987386077247501,0.06346122042097421,-3.033230639767851,-5.0340718939969165,-0.02847135906895624,-0.16834660351056985,-0.03487303561678845,0.09940039868556905,0.08075642790318849,-0.17914193768472328,-0.05270353619954826,-0.00010684506369440516,-0.0010433983987715445,-0.5579685698686152,1.9880079737113796,0.9690771348382619,-3.5828387536944657,-0.63244243439458,-0.0013889858280276002,-0.007303788791401367,2.9570851085496415,-4.215281188089044,-0.5666613444880397,-1.8248574240274564
axisflip_case_0000042,6,3,22.207762239605056,15.12934520784969,71.46081994817467,1.1471184191543384,0.1825695667201737,11.699830733644749,18.01758831941849,0.07807370585930555,0.7547373247047902,0.9263630923324675,0.4491548409539242,0.6892894648192572,0.49329774197207016,0.8311308220366405,0.9999585253786814,0.9350649343059537,14.82180947731948,8.983096819078485,8.271473577831086,9.865954839441404,9.973569864439686,12.999460829922857,6.545454540141677,17.25457039690957,19.83952470388109,34.36672484738401,71.46081994817467,79.44507573225808,60.383396384717,70.84097581843535,1.6678966765551635,0.2654540006402984,8.760416173097557,12.048814363216783,0.05206590234593993,0.5633954807208349,0.8816433941047965,0.5429052683004542,0.7823915819693986,0.38403226716443833,0.7760505600519398,0.9997221357086968,0.9283196192845201,14.106294305676744,10.858105366009083,9.388698983632784,7.6806453432887665,9.312606720623279,12.99638776421306,6.498237334991642,20.246804349641867,16.993252063912045,33.600919404881445,70.84097581843535,57.237313492653016,45.254051176867314,-0.6198441297393202,0.5207782574008251,0.0828844339201247,-2.939414560547192,-5.968773956201707,-0.026007803513365624,-0.19134184398395526,-0.04471969822767097,0.09375042734652994,0.09310211715014138,-0.10926547480763182,-0.05508026198470062,-0.00023638966998451583,-0.006745315021433607,-0.7155151716427355,1.875008546930598,1.1172254058016975,-2.1853094961526374,-0.6609631438164065,-0.0030730657097972625,-0.04721720515003458,2.9922339527322954,-2.846272639969044,-0.7658054425025682,-0.6198441297393202
axisflip_case_0000043,7,3,17.867316765404315,15.151484441383351,64.7142105423721,1.3560831442687984,0.2158273356539791,8.521208606499123,13.346082126946555,0.0026312844793338116,0.7446121982543158,0.908697451695815,0.5518219810837777,0.7607781145166153,0.02284283586584806,0.8288438403896851,0.9999653798875212,0.943820225547595,14.53915922713304,11.036439621675553,9.129337374199384,0.4568567173169612,9.946126084676221,12.999549938537776,6.606741578833166,20.165776995874936,10.402982801993183,34.14545074450398,64.7142105423721,79.30479384110008,65.0200308021413,64.88593242616348,1.6816662486877363,0.2676454961094578,8.41350736234731,14.610966193659237,0.008468803852413637,0.6492579844863505,0.880437010467784,0.5559078993560197,0.7404465597921601,0.07797377651859369,0.8042411060561848,0.9997282618057884,0.9412267639330405,14.086992167484544,11.118157987120394,8.885358717505921,1.559475530371874,9.650893272674217,12.99646740347525,6.588587347531284,20.003516704626314,11.21036880304609,33.67204691849108,64.88593242616349,61.43747707569577,49.86854636075795,0.17172188379137765,0.3255831044189379,0.05181816045547871,-0.10770124415181215,1.264884066712682,0.005837519373079825,-0.09535421376796527,-0.028260441228030952,0.004085918272242028,-0.020331554724455136,0.05513094065274563,-0.024602734333500242,-0.00023711808173276783,-0.0025934616145545375,-0.45216705964849524,0.08171836544484101,-0.24397865669346253,1.1026188130549128,-0.2952328120020038,-0.0030825350625249825,-0.01815423130188165,-0.1622602912486215,0.8073860010529081,-0.4734038260129054,0.17172188379139186
axisflip_case_0000044,8,3,45.32548447855552,25.67437569575478,64.09678963135909,1.4957175486795589,0.2380508413416444,10.21383730357521,12.879101081994879,0.005873919186955423,0.7432624973392962,0.8966575446717395,0.4931239839498023,0.7684697316293054,0.053521996291912684,0.8285347691042916,0.9999869209929318,0.9504950471522401,14.346520714747832,9.862479678996046,9.221636779551666,1.0704399258382538,9.942417229251499,12.999829972908113,6.653465330065681,19.08411645854771,11.012857155089753,33.99981601772163,64.09678963135909,81.35924412086506,65.89266210921758,64.85443818186772,1.564206679289378,0.24895122502626355,9.08786372853456,24.937791961327598,0.018668765515959095,0.6868085419626087,0.8907031775426357,0.5310447123942944,0.6003098678436902,0.16788488133821786,0.8146459527052357,0.9998806472779853,0.9495253150477704,14.251250840682172,10.620894247885888,7.203718414124283,3.3576976267643572,9.775751432462828,12.99844841461381,6.646677205334393,17.82461266201017,13.133449059227186,33.89637646063037,64.85443818186774,36.03375964230953,40.218286413462806,0.7576485505086339,0.0684891306098192,0.010900383684619153,-1.1259735750406499,12.058690879332719,0.012794846329003672,-0.056453955376687515,-0.005954367129103799,0.037920728444492124,-0.1681598637856152,0.11436288504630518,-0.013888816399055925,-0.00010627371494653648,-0.0009697321044697116,-0.09526987406566079,0.758414568889842,-2.0179183654273833,2.2872577009261033,-0.16666579678867066,-0.001381558294303531,-0.006788124731287759,-1.2595037965375404,2.1205919041374326,-0.10343955709125652,0.7576485505086481
axisflip_case_0000048,5,4,15.04985342743403,20.046786980685308,71.68775418511284,1.3827251888761212,0.2200675487473093,11.48181276004504,15.496371640473514,0.08142783885762613,0.6565717674609879,0.9064123030964181,0.4552121326498369,0.7266497373086466,0.5048647561442305,0.8063487635964885,0.9999540195930415,0.9411764705882353,14.50259684954269,9.104242652996739,8.719796847703758,10.09729512288461,9.676185163157863,12.99940225470954,6.588235294117648,17.824039500700497,19.77348028604247,34.09023439836987,71.68775418511285,80.3210017221688,64.47110767036594,70.36935895752202,1.7711297995958337,0.28188406246303493,8.5926359872357,15.386064386567575,0.05435673165945544,0.5448417583257125,0.8725848784593179,0.5491367442904238,0.7283491723972603,0.3952960579513967,0.7689894093708194,0.999684197490441,0.9364839012491187,13.961358055349086,10.982734885808476,8.740190068767124,7.905921159027934,9.227872912449833,12.995894567375734,6.555387308743832,19.7229249545756,17.133794071477766,33.512639931468655,70.36935895752202,65.27114829473477,44.42432068968063,-1.3183952275908126,0.38840461071971255,0.061816513715725635,-2.889176772809339,-0.11030725390593865,-0.027071107198170685,-0.11173000913527542,-0.0338274246371002,0.09392461164058691,0.0016994350886136989,-0.10956869819283382,-0.03735935422566916,-0.0002698221026005143,-0.004692569339116548,-0.5412387941936032,1.8784922328117375,0.020393221063365274,-2.191373963856676,-0.44831225070802994,-0.003507687333806686,-0.032847985373815725,1.8988854538751028,-2.639686214564705,-0.5775944669012176,-1.3183952275908268
axisflip_case_0000049,6,4,66.40570217965467,30.815228398650067,66.31483782292878,1.6206400668466479,0.2579328776114237,7.658253791113786,10.699114355359457,0.006751028050905368,0.7171332306878341,0.8857782158138788,0.5858514248952728,0.805686912977764,0.06182869278831452,0.8223474223150152,0.9999158971273803,0.9504950471522401,14.172451453022061,11.717028497905455,9.668242955733167,1.2365738557662904,9.868169067780183,12.998906662655944,6.653465330065681,21.385271453638623,11.104742923546473,33.82482344574368,66.31483782292878,79.65111587238934,65.40485699856443,66.40852715352104,1.7011352175193701,0.2707440787359144,10.154641881517584,17.671706584706946,0.02905011598186738,0.6413289195450184,0.8787301988034508,0.49501276864462823,0.6942490420538088,0.24706925402031713,0.8019092380401321,0.9996153365996677,0.9369006832062772,14.059683180855213,9.900255372892564,8.330988504645706,4.941385080406342,9.622910856481585,12.99499937579568,6.558304782443941,18.23124387753827,14.564295936887927,33.612987339094836,66.40852715352104,13.245413692734672,34.58962859991436,0.09368933059225526,0.08049515067272228,0.01281120112449069,2.496388090403798,6.972592229347489,0.02229908793096201,-0.07580431114281572,-0.007048017010428009,-0.09083865625064452,-0.11143787092395518,0.1852405612320026,-0.020438184274883087,-0.0003005605277125456,-0.013594363945962917,-0.11276827216684815,-1.8167731250128902,-1.3372544510874604,3.7048112246400517,-0.24525821129859793,-0.003907286860263426,-0.09516054762173987,-3.1540275761003542,3.459553013341454,-0.2118361066488461,0.09368933059225526
axisflip_case_0000050,7,4,66.14575998680404,33.432455260005355,59.65756519871797,1.4097317865663008,0.22436578226579557,13.990825161785612,23.749489012151173,0.002260831900661106,0.7222780534245953,0.9040896789818662,0.3925605565725309,0.6142812612801845,0.01939939871974017,0.8235971734894886,0.9998104077179507,0.9572649587990358,14.46543486370986,7.8512111314506186,7.3713751353622134,0.38798797439480337,9.883166081873863,12.99753530033336,6.7008547115932515,15.222586266812833,10.271154056268667,34.16382487563647,59.65756519871797,79.9008223512616,64.54073644190399,62.79774197655874,1.5699716165047113,0.24986874328069827,11.069126485206336,18.324286003810425,0.007753551922815602,0.7270136556097011,0.8902007843360131,0.46703609263595325,0.6849349905945112,0.0712752582214793,0.8247336217136546,0.9996117094019971,0.9539038343014191,14.24321254937621,9.340721852719065,8.219219887134134,1.425505164429586,9.896803460563856,12.994952222225962,6.677326840109934,17.5599417398532,11.322308624993441,33.915491611712106,62.79774197655875,13.755062364457558,31.108281181898633,3.1401767778407716,0.16023982993841046,0.02550296101490271,-2.9216986765792754,-5.425203008340748,0.005492720022154496,0.004735602185105825,-0.013888894645853078,0.07447553606342233,0.07065372931432679,0.05187585950173913,0.0011364482241660312,-0.00019869831595364928,-0.0033611244976167187,-0.22222231433364925,1.4895107212684469,0.8478447517719205,1.0375171900347826,0.013637378689992374,-0.0025830781073974407,-0.023527871483317142,2.3373554730403683,1.0511545687247743,-0.2483332639243656,3.1401767778407788
axisflip_case_0000051,8,4,75.83358908624656,52.48010257736655,64.63942576891219,1.4112286485005456,0.22460401524175672,9.475187129424164,12.1077723986428,0.004413208178850389,0.7351509154832174,0.9039607708205158,0.5175131253338493,0.7813926471951403,0.03965150976277816,0.8266559339155164,0.9999488965584885,0.9624060150375939,14.463372333128254,10.350262506676986,9.376711766341684,0.7930301952555632,9.919871206986198,12.999335655260351,6.736842105263158,19.72697427301867,10.71290140224176,34.199550093651766,64.63942576891219,81.3521216133793,66.85928258487563,62.615938494170905,1.5380705011312832,0.24479152307887234,9.79681097136191,19.74678982126239,0.003967294495654266,0.7011092589647443,0.8929786203932479,0.5066712597710987,0.6652610507036556,0.03542272156787218,0.8183510828795537,0.9997016070424849,0.9552763495069581,14.287657926291967,10.133425195421975,7.983132608443867,0.7084544313574436,9.820212994554645,12.996120891552303,6.686934446548707,18.11655780386584,10.528667425912088,33.97071326439298,62.615938494170905,5.518532527132734,14.379180007509078,-2.023487274741285,0.12684185263073755,0.02018750783711562,0.32162384193774685,7.63901742261959,-0.00044591368319612384,-0.03404165651847313,-0.010982150427267912,-0.010841865562750574,-0.11613159649148475,-0.004228788194905984,-0.00830485103596268,-0.0002472895160036126,-0.007129665530635876,-0.17571440683628659,-0.21683731125501104,-1.3935791578978165,-0.0845757638981196,-0.09965821243155304,-0.003214763708047741,-0.04990765871445113,-1.6104164691528275,-0.1842339763296721,-0.228836829258789,-2.023487274741285
axisflip_case_0000052,4,1,1.1560879085023767,2.4521986300537275,79.72118277208887,1.7127826898971839,0.27259783153936973,9.096285838900359,10.924827445035291,0.3801168137994637,0.8315177967787488,0.8777085129965223,0.5307448099385724,0.8017347661018773,0.8473928169964831,0.8468262191591648,0.9999252976136584,0.7619047619047619,14.043336207944357,10.614896198771449,9.620817193222528,16.94785633992966,10.161914629909978,12.99902886897756,5.333333333333334,20.235713391993976,27.109770969839637,32.375698410255254,79.72118277208887,4.468513082524996,2.1245488363100655,79.39973633674772,1.6878471492628557,0.2686292169887476,9.465069055029346,10.64355264628718,0.36626269365531444,0.8096387174856918,0.8798952757958485,0.5178599273769335,0.8066631997454657,0.8420361319662731,0.8426295587185196,0.9998957155576043,0.7619047619047619,14.078324412733576,10.35719854753867,9.679958396945588,16.840722639325463,10.111554704622236,12.998644302248856,5.333333333333334,20.03715694448426,26.9522773439477,32.410302048315764,79.39973633674772,3.3124251740226196,-0.327649793743662,-0.32144643534114437,-0.024935540634328124,-0.00396861455062214,0.36878321612898723,-0.281274798748111,-0.013854120144149273,-0.02187907929305699,0.0021867627993261696,-0.012884882561638888,0.004928433643588415,-0.005356685030209918,-0.00419666044064515,-2.9582056054189287e-05,0.0,0.03498820478921871,-0.2576976512327782,0.05914120372306009,-0.10713370060419791,-0.0503599252877418,-0.00038456672870346154,0.0,-0.19855644750971635,-0.15749362589193794,0.03460363806050992,-0.32144643534114437
