abs_iota,best_iteration,case_id,component_axis,component_coil,component_coordinate,component_iota,component_psi,component_surface,component_volume_qs,inverse_aspect_ratio,n_base_coils,nfp,online_best_iteration,online_best_score,qa_error,qh_error,qp_error,score,score_wall_s,source,source_id,status,surface_level
1.078690629052391,,p107_37034_2_000045:23,91.90067153064255,66.28393842222313,60.50281656141212,40.20535339852738,86.52277708564013,5.233935455132217,30.77959631502744,0.005225059895698746,2,4,,,0.11239108400569364,0.027145078922226954,0.0025969761001891052,3.2844507059999812,,random_screen,,ok,0.0058771081117891455
0.9214179549115207,,p107_37034_2_000045:24,94.90087608471228,59.27632910167227,82.99807909337687,52.255801150950695,98.87021321408677,73.19911784607066,46.897430764419525,0.026495814734571774,2,4,,,0.14086359641739366,0.03027740770213544,0.01734545636722971,36.876559868977274,,random_screen,,ok,0.2967762882994247
1.094744173519753,,p107_37034_2_000045:25,91.24845225030799,63.80498434516632,76.58345196917273,62.08407412934609,97.29903808868092,54.63586998432708,47.15426141230352,0.021694391623256908,2,4,,,0.13932177439383012,0.030569693215367396,0.01495681687226825,41.563775754178394,,random_screen,,ok,0.11203678192297546
1.6980636332028238,,p107_37034_2_000045:26,99.64485958718653,69.38130747397896,68.41841479172582,100.0,94.48670148414796,35.726779870160186,57.323546568478136,0.0158639263425981,2,4,,,0.11735164879824732,0.021576143370716873,0.029094206329151502,69.45406973000118,,random_screen,,ok,0.05250527983859238
0.7094105946981473,,p107_37034_2_000045:27,97.95795320732549,53.03083256874509,66.37418218809937,21.621087163443516,93.89197332786962,24.77290162910264,20.398116681682254,0.012587393264109152,2,4,,,0.3036933274839107,0.07370703505039514,0.006105127440235999,1.8597883465195875,,random_screen,,ok,0.017122651623425935
0.9045847301885805,,p107_37034_2_000045:28,93.72916986128884,69.47170644208926,70.95691863061946,42.7099033705586,93.91877677249435,71.13130137315302,42.39536421536943,0.02572000358294181,2,4,,,0.14594309366287342,0.03302541423931632,0.015379059715519663,29.35804846516104,,random_screen,,ok,0.2811479106336101
0.8830909224846126,,p107_37034_2_000045:29,94.07117494165539,66.45442742173195,78.98503114100473,36.6131288177502,97.91305546029395,71.01055726595791,37.184679861745316,0.0272465988469828,2,4,,,0.1835615980092577,0.04277578769068972,0.014671331299439205,22.266469288762877,,random_screen,,ok,0.24286496733997393
1.1991242076742554,,p107_37034_2_000045:30,94.01957106106762,70.33790444214661,89.16283285716722,100.0,98.00336725787221,84.65118694803951,40.094765989002724,0.031162866417058083,2,4,,,0.3618911806100579,0.08354687982958943,0.02792541333798513,59.37549673761086,,random_screen,,ok,0.43826454351732286
0.8527716645144575,,p107_37034_2_000045:31,91.0122797931257,60.827541620208066,75.67444579955104,37.46464837880281,97.33094775566626,51.63155153725808,38.02338416908511,0.020864235249257106,2,4,,,0.14874511860726064,0.034030296027432995,0.012856660864421172,23.360616073679452,,random_screen,,ok,0.08369350414615853
nan,,p107_37034_2_000046:0,0.0,59.80039478568096,8.0,4.0,0.0,0.0,4.0,nan,3,7,,,nan,nan,nan,0.10423082952682089,,random_screen,,no_axis,nan
nan,,p107_37034_2_000046:1,0.0,56.75439159565832,8.0,4.0,0.0,0.0,4.0,nan,3,7,,,nan,nan,nan,0.10091677805607627,,random_screen,,no_axis,nan
1.6812072284300223,,p107_37034_2_000046:2,97.25729400279441,60.55157399417013,91.11414158933755,100.0,98.00222504216133,93.06187655365758,51.212277304760676,0.03910023565138478,3,7,,,0.5750908531528258,0.04973330384489268,0.0684899068635165,74.29683610632819,,random_screen,,ok,0.5785837527753082
nan,,p107_37034_2_000046:3,0.0,61.92703008474033,8.0,4.0,0.0,0.0,4.0,nan,3,7,,,nan,nan,nan,0.1065446087321975,,random_screen,,no_axis,nan
nan,,p107_37034_2_000046:4,0.0,63.15301282389355,8.0,4.0,0.0,0.0,4.0,nan,3,7,,,nan,nan,nan,0.10787847795239619,,random_screen,,no_axis,nan
3.212088138931909,,p107_37034_2_000046:5,92.79554091267839,64.81828054648007,62.79361536449023,100.0,88.81734246555459,56.61919738271306,28.417607570491366,0.02274391699552391,3,7,,,0.9813993597003289,0.1376370050831435,0.020599237777175337,12.72339290239029,,random_screen,,ok,0.0894965608577277
2.9318112952972593,,p107_37034_2_000046:6,91.02995477186985,64.77731509019739,80.34198568444444,100.0,98.4628844922433,48.55166610839695,31.3550334345723,0.019981717665531893,3,7,,,0.7803890639303367,0.10878574275031243,0.034496424926993986,48.89615000824643,,random_screen,,ok,0.05464310993643588
2.4943201456741524,,p107_37034_2_000046:7,98.56928057322784,57.85862295761712,77.83267096674471,100.0,91.84448955881925,84.74341877096825,33.61219641020534,0.03423854753933804,3,7,,,0.8714702672316448,0.11312749143062835,0.048916396145058695,64.04479831587162,,random_screen,,ok,0.4396976390862221
