0, GPU-60628b9c-db2a-7f30-1567-ee7dfad73ded, NVIDIA GeForce RTX 5090, 0, 2, 32607
1, GPU-d4625737-0819-cab4-f381-c25a4d8d29d2, NVIDIA GeForce RTX 5090, 0, 2, 32607
