pair,case_id,reference_score,candidate_score,score_delta,reference_axis_R,reference_axis_Z,reference_axis_residual,reference_axis_topology_trace,reference_axis_topology_det,reference_axis_ellipse_aspect,reference_psi_angle_p95,reference_psi_angle_l2,reference_surface_effective_level,reference_surface_drift_relative_p95,reference_alpha_normal_B_relative_l2,reference_iota_min,reference_qs_target_global_error_per_helicity,candidate_axis_R,candidate_axis_Z,candidate_axis_residual,candidate_axis_topology_trace,candidate_axis_topology_det,candidate_axis_ellipse_aspect,candidate_psi_angle_p95,candidate_psi_angle_l2,candidate_surface_effective_level,candidate_surface_drift_relative_p95,candidate_alpha_normal_B_relative_l2,candidate_iota_min,candidate_qs_target_global_error_per_helicity
Exact hint,1887411,79.85882982328748,79.86674304916899,0.007913225881509334,0.8702091613752039,6.51087799477945e-10,4.254564517034633e-09,-1.4262522452444362,0.9999995985097933,5.2769557342635025,0.00017110946487495368,1.3731668443881206e-05,0.08601853899145324,0.03879578600332291,0.0001567392141546475,1.1886118650436401,0.0015030235402735217,0.8702091613752039,6.51087799477945e-10,1.5071882534375636e-09,-1.4262519388912331,1.0000109278708038,5.2768961781227635,0.00017110946487495368,1.3731668443881206e-05,0.08601853899145324,0.03879578600332291,0.00015673921415464747,1.1886118650436401,0.0015030235402735247
Exact hint,1894899,93.82772818645145,93.830226501348,0.0024983148965418422,1.1985090453011968,1.9568345263132943e-08,2.4125732202981008e-08,-0.5433599113783318,1.0000000023950868,1.9935432346541282,2.1773573788310695e-05,3.6874334782461623e-06,0.43852818480778993,0.00533850625589578,1.3376609502039046e-05,1.4530785083770752,0.00048440325961568345,1.1985090453011968,1.9568345263132943e-08,2.2774140295145806e-08,-0.5433550733060646,0.9999933296872608,1.9935539448001502,2.1773573788310695e-05,3.6874334782461623e-06,0.43852818480778993,0.00533850625589578,1.337660950203904e-05,1.4530785083770752,0.00048440325961568757
Exact hint,1911785,71.11182513840743,71.1125161186896,0.0006909802821724043,0.7792052128500635,-9.772146023070494e-09,1.9987063334882e-08,-1.682474624882769,1.0000134966313665,4.38090903984019,0.00046059311520212754,9.673966837657068e-05,0.10930764662026195,0.05747521395889589,0.00021848407939565733,1.648647427558899,0.02446319189768366,0.7792052128500635,-9.772146023070494e-09,1.962728510727704e-08,-1.6824932840835984,1.0000309871519888,4.380892636440084,0.00046059311520212754,9.673966837657068e-05,0.10930764662026195,0.05747521395889589,0.00021848407939565728,1.648647427558899,0.024463191897683714
Exact hint,1929456,79.13585661036264,79.12773421740627,-0.008122392956366298,0.8906577368470892,5.767428900149555e-10,6.658631091055338e-09,0.5192770726326776,1.0000003667075652,1.7339193748882282,1.7614906341204898e-05,2.724956505699147e-06,0.25824021970371436,0.028110464412612772,1.149520610834386e-05,1.003759503364563,0.024901731236430122,0.8906577368470892,5.767428900149555e-10,1.0197155823427176e-08,0.5192801534593778,1.0000024536336045,1.7339212753513595,1.7614906341204898e-05,2.724956505699147e-06,0.25824021970371436,0.028110464412612772,1.149520610834386e-05,1.003759503364563,0.024901731236430004
Exact hint,1952292,91.56134765301552,91.5774536468912,0.016105993875683566,1.323281556795835,1.450213878929278e-09,8.023681890861442e-09,-1.1123512395953115,1.0000002243792459,2.7104460784957625,7.580646314946187e-05,2.301404528632037e-05,0.31349547297090746,0.017131211625478277,3.755335733525176e-05,1.3405604362487793,0.000824848408151549,1.323281556795835,1.450213878929278e-09,1.8388452137118864e-09,-1.1123449735839959,0.9999888182212209,2.7104475627449727,7.580646314946187e-05,2.301404528632037e-05,0.31349547297090746,0.017131211625478277,3.755335733525176e-05,1.3405604362487793,0.0008248484081515497
Exact hint,1955554,83.77876557779463,83.79171221977937,0.012946641984740381,0.7899377198187714,1.3780422277801505e-09,9.828458986235158e-09,-1.5924392430961904,1.000000819695152,2.1809360748976747,4.2945834659158286e-05,1.3213187288243701e-05,0.3838072220111239,0.02420893690262121,1.931393874588779e-05,1.5746891498565674,0.015291602362344022,0.7899377198187714,1.3780422277801505e-09,4.404354509618355e-09,-1.592436718216148,0.9999982897490544,2.180931717706571,4.2945834659158286e-05,1.3213187288243701e-05,0.3838072220111239,0.02420893690262121,1.931393874588779e-05,1.5746891498565674,0.01529160236234402
Exact hint,1957251,82.25232309819211,82.26699487785667,0.014671779664567453,1.4011377463187502,9.65998930742958e-10,9.298627780316129e-09,-1.8311505930951633,1.0000020414529147,1.2403163695191315,0.00010272868837973727,2.8908817347349736e-05,0.27972102025287754,0.026260169459869556,4.777573683149179e-05,2.246840715408325,0.01559827431265777,1.4011377463187502,9.65998930742958e-10,3.32455920587344e-09,-1.8311549055541496,1.0000065553089006,1.2403070949338764,0.00010272868837973727,2.8908817347349736e-05,0.27972102025287754,0.026260169459869556,4.77757368314918e-05,2.246840715408325,0.01559827431265778
Exact hint,1957924,78.62743895775957,78.6736725528819,0.04623359512233094,1.2368959886014053,-4.915857628616581e-09,2.7425071865000444e-08,-0.37621614230710754,0.9999955997561407,5.631210975809098,5.251661353230977e-05,7.76212534711897e-06,0.09125210018209133,0.061801132765500116,3.447826927326304e-05,0.995944082736969,0.010459967301636564,1.2368959886014053,-4.915857628616581e-09,4.754034104998101e-09,-0.3762220797756968,1.000025906294274,5.631138333383583,5.251661353230977e-05,7.76212534711897e-06,0.09125210018209133,0.061801132765500116,3.447826927326305e-05,0.995944082736969,0.010459967301636557
Exact hint,1960650,88.31651636182558,88.31465437349019,-0.001861988335392084,1.281396187831077,-2.141976541367727e-09,8.03170702206874e-09,-1.4188998107669701,1.0000004538000535,2.258532729897833,6.30230752488153e-05,1.6164107985185894e-05,0.4073054998623431,0.028955865865827327,3.3799662001937046e-05,1.8537479639053345,0.006385500651522862,1.281396187831077,-2.141976541367727e-09,8.843846675864407e-09,-1.4189053779328902,1.0000054429432441,2.2585396246591634,6.30230752488153e-05,1.6164107985185894e-05,0.4073054998623431,0.028955865865827327,3.379966200193704e-05,1.8537479639053345,0.006385500651522878
Exact hint,1962427,79.97382886846762,79.98301210680705,0.00918323833943191,1.1596571628180135,-1.4461848916143337e-09,8.513568180693036e-09,0.5804671481938954,1.000000365814865,2.1321018019959994,1.0950162577460875e-05,2.339718969878695e-06,0.30397414469765693,0.01443099611558862,8.71392752915014e-06,0.9960231781005859,0.02131357452315553,1.1596571628180135,-1.4461848916143337e-09,4.6883232958380565e-09,0.5804693853002476,1.0000032468978124,2.1320903075645377,1.0950162577460875e-05,2.339718969878695e-06,0.30397414469765693,0.01443099611558862,8.713927529150139e-06,0.9960231781005859,0.02131357452315559
Exact hint,1963588,80.84284535281888,80.81358484460986,-0.029260508209020486,1.272925065099492,2.0589139342359495e-09,2.338721232902106e-09,-1.2728719936826494,0.9999996158013804,3.087552843735679,5.773918006055374e-05,1.0318300149034276e-05,0.27431179126661104,0.038235302622975614,4.025390717060724e-05,1.729109525680542,0.01758432181538255,1.272925065099492,2.0589139342359495e-09,1.4818912774787085e-08,-1.2728752208750267,1.0000016524698552,3.0875480487957185,5.773918006055374e-05,1.0318300149034276e-05,0.27431179126661104,0.038235302622975614,4.025390717060725e-05,1.729109525680542,0.017584321815382532
